0.0000,-1.7299,-1.3995,0.7996,-0.0139,-0.0060,-0.0202,-0.3266,0.5645,-0.6073,-0.9977,-0.0201,0.0013,-0.0643
0.0073,-1.7302,-1.3997,0.7996,-0.0279,-0.0154,-0.0122,-0.2788,0.5899,-0.5107,-0.9979,-0.0192,-0.0014,-0.0624
0.0173,-1.7303,-1.4000,0.7990,-0.0160,-0.0248,-0.0408,-0.3659,-0.4758,0.0209,-0.9978,-0.0167,0.0043,-0.0643
0.0268,-1.7306,-1.4002,0.7988,-0.0234,-0.0186,-0.0286,0.1504,-0.4353,-0.0153,-0.9977,-0.0191,0.0064,-0.0641
0.0372,-1.7307,-1.4006,0.7981,-0.0137,-0.0359,-0.0502,-0.0796,-0.6390,0.5417,-0.9974,-0.0178,0.0102,-0.0689
0.0464,-1.7308,-1.4010,0.7975,-0.0168,-0.0369,-0.0621,-0.4153,-1.2138,0.6844,-0.9971,-0.0140,0.0178,-0.0728
0.0578,-1.7308,-1.4009,0.7969,-0.0036,-0.0083,-0.0548,1.2123,1.9118,-0.2776,-0.9973,-0.0272,-0.0015,-0.0676
0.0674,-1.7312,-1.4010,0.7969,-0.0236,-0.0068,-0.0265,-0.2760,0.7731,-0.5446,-0.9977,-0.0207,-0.0019,-0.0638
0.0768,-1.7316,-1.4011,0.7967,-0.0327,-0.0088,-0.0232,0.0734,-0.0298,-0.4459,-0.9978,-0.0221,0.0013,-0.0621
0.0863,-1.7317,-1.4016,0.7960,-0.0202,-0.0339,-0.0478,-0.2119,-0.5946,0.4257,-0.9975,-0.0198,0.0059,-0.0673
0.0970,-1.7318,-1.4016,0.7957,-0.0176,-0.0127,-0.0389,-0.0865,0.9378,-0.3967,-0.9978,-0.0204,-0.0040,-0.0623
0.1082,-1.7321,-1.4019,0.7953,-0.0245,-0.0257,-0.0372,0.2670,0.2020,0.2234,-0.9976,-0.0229,-0.0024,-0.0656
0.1165,-1.7323,-1.4023,0.7945,-0.0224,-0.0361,-0.0647,-0.1602,-0.4406,0.4859,-0.9974,-0.0203,0.0017,-0.0689
0.1273,-1.7326,-1.4027,0.7939,-0.0232,-0.0336,-0.0582,-0.6800,-1.2905,0.5684,-0.9972,-0.0143,0.0109,-0.0724
0.1376,-1.7329,-1.4026,0.7939,-0.0269,-0.0076,-0.0280,0.0607,0.9620,-0.4736,-0.9976,-0.0181,-0.0017,-0.0662
0.1580,-1.7330,-1.4028,0.7933,-0.0192,-0.0208,-0.0429,-0.0234,0.4552,0.0334,-0.9975,-0.0177,-0.0022,-0.0681
0.1582,-1.7334,-1.4028,0.7931,-0.0293,-0.0078,-0.0337,0.0337,0.3120,-0.4229,-0.9978,-0.0182,-0.0032,-0.0644
0.1674,-1.7335,-1.4032,0.7924,-0.0195,-0.0274,-0.0537,-0.3513,-0.3437,0.2379,-0.9976,-0.0148,0.0006,-0.0679
0.1775,-1.7338,-1.4036,0.7917,-0.0233,-0.0325,-0.0601,-0.4850,-1.4145,0.4640,-0.9973,-0.0111,0.0114,-0.0713
0.1974,-1.7340,-1.4037,0.7918,-0.0224,-0.0155,-0.0212,0.0830,0.8953,-0.0828,-0.9975,-0.0144,-0.0011,-0.0688
0.1975,-1.7343,-1.4037,0.7913,-0.0265,-0.0101,-0.0395,0.3573,0.8140,-0.4445,-0.9977,-0.0172,-0.0042,-0.0654
0.2076,-1.7346,-1.4037,0.7909,-0.0296,-0.0015,-0.0355,0.4625,0.2607,-0.3646,-0.9978,-0.0200,-0.0036,-0.0638
0.2167,-1.7346,-1.4041,0.7901,-0.0132,-0.0283,-0.0659,0.2906,-0.5680,0.4060,-0.9974,-0.0203,0.0020,-0.0686
0.2368,-1.7351,-1.4041,0.7902,-0.0330,-0.0073,-0.0214,-0.1502,0.0097,-0.3921,-0.9978,-0.0182,-0.0000,-0.0639
0.2370,-1.7354,-1.4038,0.7938,-0.0311,0.0111,0.2073,7.9749,3.4499,-0.6307,-0.9941,-0.0872,-0.0247,-0.0593
0.2469,-1.7356,-1.4039,0.7946,-0.0281,-0.0012,0.1342,6.6861,2.5410,-0.4059,-0.9909,-0.1167,-0.0324,-0.0581
0.2582,-1.7249,-1.3987,0.7956,0.6074,0.3017,0.1061,-21.6532,87.7085,-19.0545,-0.7823,0.0324,-0.5923,0.1900
0.2770,-1.7213,-1.3970,0.7954,0.4666,0.2267,0.0358,-34.7539,124.6019,-25.5056,-0.1326,0.2125,-0.9013,0.3535
0.2772,-1.7318,-1.4024,0.7909,-0.4338,-0.2311,-0.2588,-67.0937,195.1919,-47.4553,0.8831,0.1361,-0.3966,0.2104
0.2864,-1.7363,-1.4049,0.7886,-0.4526,-0.2451,-0.2420,-54.0574,147.4993,-34.2490,0.9862,-0.0374,0.1589,0.0291
0.2972,-1.7375,-1.4053,0.7882,-0.2476,-0.1210,-0.1253,-27.9416,76.6089,-16.6549,0.9214,-0.1112,0.3714,-0.0266
