Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1742326663.0085318,1.042822241783142,0.6188204288482666,45490.73046875,0.0,0.0,0.2293737530708313
1742326663.019535,0.5961067080497742,0.667486310005188,45634.4375,0.0,0.0,-0.1951732188463211
1742326663.028495,0.7541701197624207,0.35119616985321045,45760.10546875,0.0,0.0,0.273944616317749
1742326663.0384662,0.6510533094406128,0.26374414563179016,45924.14453125,0.0,0.0,0.7631247043609619
1742326663.0483282,0.7618619203567505,0.42499321699142456,45748.34375,0.0,0.0,0.45519939064979553
1742326663.0586166,0.769156277179718,0.6353327631950378,45586.98046875,0.0,0.0,-0.06891164928674698
1742326663.0687437,0.6057503819465637,0.6001114845275879,45671.16015625,0.0,0.0,-0.44775497913360596
1742326663.078889,0.6512652635574341,0.14737918972969055,45765.234375,0.0,0.0,-0.05114354193210602
1742326663.087993,0.6536909341812134,0.3262908160686493,45762.8359375,0.0,0.0,-0.18791794776916504
1742326663.0986032,0.555360734462738,0.024186354130506516,45882.1640625,0.0,0.0,-0.06170188635587692
1742326663.1084142,0.5071682333946228,0.23517733812332153,45704.68359375,0.0,0.0,-0.32153189182281494
1742326663.1183522,0.222712904214859,1.7867040634155273,41768.171875,0.0,0.0,-1.1637649536132812
1742326663.1284807,0.4017243981361389,0.28037330508232117,42675.55859375,0.0,0.0,-1.1467779874801636
1742326663.1392884,0.3487413823604584,-0.45716556906700134,47284.1328125,0.0,0.0,-0.7245001792907715
1742326663.1479027,0.4997710883617401,-0.5478907227516174,47405.6953125,0.0,0.0,-0.36696380376815796
1742326663.1583097,0.09347613155841827,-0.43629375100135803,47133.7734375,0.0,0.0,-0.5913932919502258
1742326663.1681616,0.35360240936279297,-0.4161204993724823,46468.0703125,0.0,0.0,-0.4306802451610565
1742326663.1784654,-0.05079330503940582,-0.42483070492744446,46215.4609375,0.0,0.0,-1.677261471748352
1742326663.1887228,0.27746251225471497,-0.7837765216827393,46179.234375,0.0,0.0,-1.2510473728179932
1742326663.19753,0.36618855595588684,-0.7686435580253601,46033.65625,0.0,0.0,-0.9557087421417236
1742326663.2082524,0.008232152089476585,-0.3375526964664459,46103.97265625,0.0,0.0,-0.02495764009654522
1742326663.2184412,0.21325673162937164,-0.006248184014111757,45717.18359375,0.0,0.0,-0.2454729676246643
1742326663.228602,-0.2353622317314148,-0.38369426131248474,46060.546875,0.0,0.0,-1.2016029357910156
1742326663.2386186,-0.08427389711141586,-0.8216640949249268,46130.6875,0.0,0.0,-1.0139856338500977
1742326663.248512,-0.014547077007591724,-0.855682909488678,46227.48046875,0.0,0.0,-0.9789173603057861
1742326663.2583866,-0.015655003488063812,-0.4450145363807678,46044.6953125,0.0,0.0,-1.3667576313018799
1742326663.2688663,0.1680222749710083,-0.4571228623390198,45990.08203125,0.0,0.0,-0.3977011740207672
1742326663.2785637,0.17416898906230927,-0.32845261693000793,45872.6484375,0.0,0.0,-0.45493805408477783
1742326663.2882318,-0.0021770806051790714,-0.4745105803012848,45890.7265625,0.0,0.0,-0.6173831224441528
1742326663.298382,-3.7733895778656006,15.578668594360352,20000.0,0.0,0.0,-63.382930755615234
1742326663.3082414,11.985335350036621,2.034435510635376,20000.0,0.0,0.0,-157.47171020507812
1742326663.3181944,5.665774822235107,0.293037474155426,20000.0,0.0,0.0,-167.016357421875
1742326663.328568,1.8226710557937622,0.8179914355278015,20000.0,0.0,0.0,-167.50950622558594
1742326663.3397872,0.535833477973938,0.9378169775009155,20000.0,0.0,0.0,-165.09432983398438
1742326663.3478343,-0.0022311105858534575,0.6630760431289673,20000.0,0.0,0.0,-162.24267578125
1742326663.3581982,-0.2689882218837738,0.6984410285949707,20000.0,0.0,0.0,-160.7248992919922
1742326663.3683343,0.10272834450006485,0.5481380820274353,20000.0,0.0,0.0,-160.83871459960938
1742326663.3784204,0.44181981682777405,0.565984308719635,20000.0,0.0,0.0,-161.56253051757812
1742326663.3887007,0.1370263397693634,0.8532801270484924,20000.0,0.0,0.0,-160.20652770996094
1742326663.3979902,0.32798901200294495,0.6665277481079102,20000.0,0.0,0.0,-160.76919555664062
1742326663.4089425,0.08476380258798599,0.7700002193450928,20000.0,0.0,0.0,-160.01744079589844
1742326663.4184308,-0.07505333423614502,0.9068357944488525,20000.0,0.0,0.0,-158.70980834960938
1742326663.428422,0.050979625433683395,0.8543193936347961,20000.0,0.0,0.0,-157.99058532714844
