Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1742326690.7872522,16963,1742326690,786414688,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11114595450764256,0.09642674638655868,-0.12283325359621211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019130788837792352,-0.12009863007813693,9.912635006904603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.7963145,16964,1742326690,795545972,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07318887656425993,0.11242417196233971,-0.11251716621865393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09860575455240905,-0.15858290215954185,9.962362067699432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.8073184,16965,1742326690,806471037,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025095378909547786,0.1283626085199755,-0.12728453594357622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10466971004381777,-0.21691443314775827,9.98102053284645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.8180125,16966,1742326690,817120545,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004995296003018062,0.12739192791453366,-0.12174313853825862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1562169907987118,-0.15478005582466722,9.94910175204277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.8267345,16967,1742326690,825945802,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02438649952282833,0.14484593615901992,-0.13216542778666213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1641695695370436,-0.13840831794776023,9.900000343322754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.8373263,16968,1742326690,836521473,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017609491079065644,0.1286195286637625,-0.13060892664280851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05592153253499419,-0.08610858276486397,10.009933844804765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.8469017,16969,1742326690,846110289,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022400367427121066,0.11613596937639448,-0.12472712731590835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034699499581474814,-0.05868384857196361,10.029017987251283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.8576472,16970,1742326690,856865832,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014222785531217407,0.11191853753987456,-0.12505721781064524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009418644580728142,-0.12818202199414372,10.09635569214821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.8661807,16971,1742326690,865452849,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03326525389293553,0.09499547207058763,-0.12948146075056666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03670901172794402,-0.11098486740142108,10.06835220694542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.8771656,16972,1742326690,876440026,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04853615247858615,0.07254192815645244,-0.12535516727997628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09589139482006431,-0.10317848732694984,10.032299444675447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.8857594,16973,1742326690,884952676,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05276640493904128,0.059349551900203,-0.11758810789503063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07786597299389542,-0.14233618506230414,10.018183096647263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.8972225,16974,1742326690,896453423,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051024314756722755,0.05260395211254644,-0.114836105415462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09454066059552134,-0.06975913282949478,9.89799591779709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.9063582,16975,1742326690,905532498,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05600114697807877,0.05481719710359202,-0.11767630846138268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05763873643241823,-0.062160845110192896,9.920231709480285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.9181793,16976,1742326690,917468102,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047965948883254166,0.04548610066114565,-0.09702251216716622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038919757171534,-0.0525457796221599,10.020964032411575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.9292808,16977,1742326690,928428055,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04296960900691332,0.06646293423439951,-0.08547498742393381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06601675949525089,-0.060831846082583074,10.007791424989701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.9359958,16978,1742326690,935190275,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027623977543766963,0.06491523400571077,-0.07875843689810512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08113419195637107,-0.11882398274727167,10.077949826717377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.9454894,16979,1742326690,944740046,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009760420896707757,0.053513804454215205,-0.09555947965519597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15922461580485106,-0.14701357386074962,9.986794073581697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.956387,16980,1742326690,955514149,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018082181366608694,0.07205318816215245,-0.08515573266588214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039957222249358895,-0.02175774982664734,9.978988040685655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.9670882,16981,1742326690,966309717,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007511883819732133,0.055854215387312056,-0.08358090564477741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12354816754348577,-0.09339479818940163,9.981287165880204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.9757726,16982,1742326690,974990513,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014542825713731174,0.06493122961700805,-0.07731305615073504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028452220174949618,-0.04094692745245993,9.947514817714692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.9865305,16983,1742326690,985671911,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009124762835505973,0.06307127791169671,-0.08191429111222742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025457149551948535,-0.0822186768706888,9.936002819538118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326690.9954102,16984,1742326690,994624754,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01944911745571372,0.06410842103109285,-0.06937331573623297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10966389915905893,-0.2048864912800491,9.954683504104615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.0070605,16985,1742326691,6304844,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00951345535779224,0.04421855249556562,-0.0679799290479575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1290121347550303,-0.13611733317375183,9.94720374584198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.0180936,16986,1742326691,17156888,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031468995950312373,0.04910225314136373,-0.06509564652480682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11292832656763495,-0.13362209784798323,9.867825454473495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.0269876,16987,1742326691,26243116,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026288820456607152,0.05486436834440005,-0.07032995648930306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05444903918076307,-0.0004909793921979144,9.961356346607209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.0358164,16988,1742326691,35042055,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043722717673674104,0.049768551078966335,-0.06144742792058851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01993255973327905,-0.08734580791555345,9.980201922655105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.0468233,16989,1742326691,45875411,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04962831484162765,0.036836132634622265,-0.04871537489757007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12789456739090382,-0.0739778715139255,9.957022390365601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.0557466,16990,1742326691,54724143,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03727660283416456,0.047579174669190594,-0.043413062779114345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14472366716712715,0.028656696849502623,9.93439951300621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.066287,16991,1742326691,65408914,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022148154238508765,0.05471936754542363,-0.03015335432036715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05636562856379897,-0.07444056442938746,9.936022700071335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.076225,16992,1742326691,75205505,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008527849086826989,0.024664200645496345,-0.033391240137847694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025934196696616712,-0.10238882998935879,9.928793202638627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.086872,16993,1742326691,85931978,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004820811553072103,0.03862322191698472,-0.017595068397287184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01451515668653883,-0.07897139824926853,9.918851766586304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.0951917,16994,1742326691,94094357,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012419598688422186,0.007574325584618784,-0.026164638087214597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011743661548825914,-0.07672530912794173,10.027153894901277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.1070817,16995,1742326691,105970303,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003590296931103691,-0.006262082605955312,-0.019619274724018365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1053376447968185,-0.15818772174417972,9.91858045578003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.1154625,16996,1742326691,114489571,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015252768284292055,0.008863145749405818,-0.02076395961718327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11587705914862455,-0.15010803001932801,9.909771040678025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.1263487,16997,1742326691,125200479,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005003827936312092,-0.024616607043984183,-0.008169544688994746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.845251893290879e-06,-0.002267560793843586,9.931113377809526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.1371596,16998,1742326691,136159092,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009888227661896341,-0.07078653049106193,-0.0028060911772783796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025086537720635533,0.003828914695477579,9.903866522312164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.1496015,16999,1742326691,147890835,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004971027882566134,-0.0921517403362226,0.00020050582895195243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01930131169036031,-0.030138237399514767,9.939153299331666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.1593,17000,1742326691,158145846,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01120918989238657,-0.05940965195586553,-0.0007309134687178851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10410921787843108,-0.1283001631591469,9.876161245107651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.1672046,17001,1742326691,166302528,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019501105273024507,-0.07850556143022369,0.005533003246397341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10089905080385507,-0.09015309269540012,9.77691002190113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.1766918,17002,1742326691,175487224,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019586563615691627,-0.07281873046225254,0.012126827819054609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07879468442872167,-0.0439110318152234,9.84644803404808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.187237,17003,1742326691,186297579,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02261342512570242,-0.032057017237664014,0.017344861291982337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07016201969236135,-0.06519663268234581,9.765790371894838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.196933,17004,1742326691,195937954,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021393245857417576,-0.011273443855171235,0.007310018809847378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030104115698486568,-0.022663801016751677,9.768829754590989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.2063048,17005,1742326691,205403659,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009191059942189434,0.007789859580887561,0.012676886057156361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05058324391487986,-0.04233846427872777,9.821779800653458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.2168207,17006,1742326691,215956337,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018755234994882776,0.019992920386145686,0.026748053458266894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0881664920412004,-0.09875375306233765,9.833532704114914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.2249444,17007,1742326691,224191542,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034763629465403574,0.03378031548954067,0.028958733076168662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010285150691634045,-0.05977602166123688,9.832795954942704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.2354224,17008,1742326691,234732737,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03582400242352685,0.03734762185029641,0.02484597179286726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11114674391224981,-0.09629414007067681,9.848949472904206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.2452135,17009,1742326691,244504253,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023043013815478217,0.026543878468225687,0.027995650802211943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06197822925634682,-0.06776526426896454,9.76940044283867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.2557595,17010,1742326691,254967420,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017540456950183747,0.04105927778391825,0.036026656498914275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013409634358249605,-0.03863164932467043,9.755808005332947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.267139,17011,1742326691,266251792,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010588926150642206,0.03825123656934949,0.05113564321266647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019579275988508015,-0.14665894023142756,9.8060882127285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.2786996,17012,1742326691,277956832,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014567688819220586,0.041103889893366274,0.05968242206932769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018607480167411268,-0.09618212020955981,9.714599168300628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.2860098,17013,1742326691,284965658,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010740408001802672,0.021041845912770824,0.07039069320691368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055460242037661374,-0.15370974127203227,9.782832666635514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1742326691.2972343,17014,1742326691,296321285,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008132786173982034,0.02586532582841951,0.07077959794984931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16571023777127267,-0.13911747557111084,9.749057394862175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
