0.0011,0.3414,-0.0115,-0.0107,0.0001,0.9999
0.0063,0.3480,-0.0064,-0.0026,0.0000,1.0000
0.0116,0.3535,-0.0055,-0.0009,0.0000,1.0000
0.0220,0.3443,-0.0100,-0.0087,0.0001,0.9999
0.0319,0.3461,-0.0082,-0.0068,0.0001,0.9999
0.0424,0.3453,-0.0102,-0.0088,0.0001,0.9999
0.0530,0.3449,-0.0127,-0.0127,0.0002,0.9998
0.0623,0.3484,-0.0092,-0.0082,0.0001,0.9999
0.0724,0.3419,-0.0094,-0.0115,0.0001,0.9999
0.0823,0.3409,-0.0100,-0.0110,0.0001,0.9999
0.0942,0.3429,-0.0112,-0.0089,0.0001,0.9999
0.1026,0.3441,-0.0090,-0.0072,0.0001,0.9999
0.1117,0.3454,-0.0092,-0.0076,0.0001,0.9999
0.1223,0.3452,-0.0090,-0.0079,0.0001,0.9999
0.1319,0.3458,-0.0089,-0.0051,0.0000,0.9999
0.1424,0.3466,-0.0085,-0.0044,0.0000,1.0000
0.1525,0.3429,-0.0081,-0.0072,0.0001,0.9999
0.1620,0.3471,-0.0091,-0.0069,0.0001,0.9999
0.1722,0.3493,-0.0116,-0.0069,0.0001,0.9999
0.1822,0.3448,-0.0100,-0.0084,0.0001,0.9999
0.1922,0.3450,-0.0063,-0.0057,0.0000,1.0000
0.2026,0.3455,-0.0090,-0.0061,0.0001,0.9999
0.2123,0.3396,-0.0128,-0.0116,0.0001,0.9999
0.2226,0.3428,-0.0134,-0.0098,0.0001,0.9999
0.2325,0.3532,-0.0058,-0.0007,0.0000,1.0000
0.2428,0.3457,-0.0070,-0.0054,0.0000,1.0000
0.2524,0.3416,-0.0101,-0.0093,0.0001,0.9999
0.2631,0.3423,-0.0101,-0.0067,0.0001,0.9999
0.2733,0.3453,-0.0091,-0.0059,0.0001,0.9999
0.2859,0.3462,-0.0087,-0.0049,0.0000,1.0000
0.2950,0.3454,-0.0096,-0.0067,0.0001,0.9999
0.3028,0.3507,-0.0063,-0.0011,0.0000,1.0000
0.3131,0.3509,-0.0051,-0.0014,0.0000,1.0000
0.3221,0.3491,-0.0069,-0.0032,0.0000,1.0000
0.3322,0.3476,-0.0090,-0.0044,0.0000,0.9999
0.3426,0.3488,-0.0065,-0.0027,0.0000,1.0000
0.3520,0.3496,-0.0062,-0.0029,0.0000,1.0000
0.3620,0.3428,-0.0104,-0.0088,0.0001,0.9999
0.3729,0.3489,-0.0065,-0.0026,0.0000,1.0000
0.3831,0.3539,-0.0063,0.0010,-0.0000,1.0000
0.3928,0.3491,-0.0095,-0.0023,0.0000,1.0000
0.4028,0.3413,-0.0113,-0.0086,0.0001,0.9999
0.4152,0.3496,-0.0053,0.0006,-0.0000,1.0000
0.4230,0.3532,-0.0058,0.0010,-0.0000,1.0000
0.4321,0.3493,-0.0069,-0.0028,0.0000,1.0000
0.4432,0.3449,-0.0059,-0.0047,0.0000,1.0000
0.4534,0.3465,-0.0077,-0.0033,0.0000,1.0000
0.4627,0.3433,-0.0076,-0.0054,0.0000,1.0000
0.4735,0.3455,-0.0072,-0.0054,0.0000,1.0000
0.4839,0.3459,-0.0086,-0.0048,0.0000,1.0000
0.4977,0.3461,-0.0063,-0.0037,0.0000,1.0000
0.5035,0.3476,-0.0073,-0.0047,0.0000,1.0000
0.5142,0.3427,-0.0106,-0.0069,0.0001,0.9999
0.5228,0.3446,-0.0088,-0.0054,0.0000,0.9999
0.5320,0.3521,-0.0041,0.0002,-0.0000,1.0000
0.5434,0.3484,-0.0076,-0.0019,0.0000,1.0000
0.5564,0.3438,-0.0088,-0.0054,0.0000,0.9999
0.7447,0.4746,0.0016,-0.0152,-0.0000,0.9999
0.8104,0.4819,0.0005,-0.0155,-0.0000,0.9999
0.8605,0.4846,0.0011,-0.0166,-0.0000,0.9999
0.9036,0.4847,0.0027,-0.0149,-0.0000,0.9999
0.9635,0.4770,0.0025,-0.0141,-0.0000,0.9999
1.0055,0.4691,0.0041,-0.0112,-0.0000,0.9999
1.0483,0.4649,0.0076,-0.0074,-0.0001,0.9999
1.1263,0.4414,0.0005,-0.0072,-0.0000,1.0000
1.1675,0.4417,0.0013,-0.0086,-0.0000,1.0000
1.2079,0.4399,-0.0075,-0.0040,0.0000,1.0000
1.2491,0.4267,-0.0063,-0.0129,0.0001,0.9999
1.3098,0.4547,-0.0045,-0.0107,0.0000,0.9999
1.3540,0.4093,-0.0139,0.0015,-0.0000,0.9999
1.3972,0.3199,-0.2754,0.0160,-0.0046,0.9612
1.4599,0.3132,-0.2993,0.0163,-0.0051,0.9540
1.5025,0.3325,-0.3016,0.0073,-0.0023,0.9534
1.5449,0.3367,-0.3056,0.0113,-0.0036,0.9521
1.5942,0.3247,-0.2668,0.0072,-0.0020,0.9637
1.6415,0.2839,-0.2279,0.0134,-0.0031,0.9736
1.7049,0.3195,-0.2011,0.0043,-0.0009,0.9796
1.7507,0.2734,-0.1103,0.0148,-0.0016,0.9938
1.7987,0.2606,-0.0473,-0.0001,0.0000,0.9989
1.8460,0.2653,0.0077,0.0008,0.0000,1.0000
1.8902,0.2667,0.0586,-0.0032,-0.0002,0.9983
1.9404,0.2696,0.0976,-0.0033,-0.0003,0.9952
1.9857,0.2783,0.1116,-0.0037,-0.0004,0.9937
2.0325,0.2873,0.1326,-0.0022,-0.0003,0.9912
2.0847,0.2981,0.1313,-0.0120,-0.0016,0.9913
2.1343,0.3101,0.1347,-0.0044,-0.0006,0.9909
2.2027,0.3178,0.0980,-0.0021,-0.0002,0.9952
2.2515,0.3172,0.0727,-0.0053,-0.0004,0.9973
2.2986,0.3186,0.0468,-0.0132,-0.0006,0.9988
2.3970,0.3498,0.2673,0.1982,0.0563,0.9413
2.4630,0.3638,0.2524,0.2136,0.0572,0.9420
2.5452,0.4099,0.2230,0.2229,0.0525,0.9475
2.5946,0.4036,0.1787,0.2269,0.0424,0.9564
2.6421,0.3825,0.1048,0.2111,0.0228,0.9716
2.6930,0.3646,0.0474,0.1765,0.0085,0.9831
2.7615,0.3447,-0.0178,0.1124,-0.0020,0.9935
2.8092,0.3282,-0.0543,0.0575,-0.0031,0.9969
2.8577,0.3311,-0.0799,0.0060,-0.0005,0.9968
2.9072,0.3374,-0.0912,-0.0233,0.0021,0.9956
2.9641,0.3505,-0.1068,-0.0589,0.0063,0.9925
3.0112,0.3621,-0.1150,-0.0859,0.0100,0.9896
3.0572,0.3696,-0.1009,-0.0899,0.0092,0.9908
3.1078,0.3766,-0.0991,-0.1038,0.0104,0.9896
3.1549,0.3794,-0.0806,-0.1063,0.0086,0.9910
