Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1742326915.5508287,-0.25019609928131104,0.3405785858631134,44499.5,0.0,0.0,0.042778365314006805
1742326915.5595646,-0.5066368579864502,0.08252224326133728,44211.5703125,0.0,0.0,-4.019742488861084
1742326915.5697546,-0.5709875226020813,0.00663744006305933,44565.83984375,0.0,0.0,-1.2419863939285278
1742326915.580253,-0.5573359727859497,-0.011686446145176888,44400.37109375,0.0,0.0,1.007761001586914
1742326915.5901272,-0.39925047755241394,0.46429353952407837,45041.8671875,0.0,0.0,0.20079752802848816
1742326915.6001925,-0.34627094864845276,0.21864700317382812,44859.1328125,0.0,0.0,-0.8007540702819824
1742326915.6100092,-0.4983413815498352,-0.0062244045548141,44784.02734375,0.0,0.0,-0.9697651267051697
1742326915.6197193,-0.5153656005859375,0.09289421886205673,44693.28515625,0.0,0.0,-2.705061435699463
1742326915.6296487,-0.3888212740421295,0.41402101516723633,44969.39453125,0.0,0.0,0.6650564074516296
1742326915.6398585,-0.3255942463874817,0.4656335711479187,45001.33984375,0.0,0.0,0.19094420969486237
1742326915.650502,-0.46372517943382263,0.18609149754047394,44710.63671875,0.0,0.0,-0.36919480562210083
1742326915.65968,-0.431487113237381,0.02067890577018261,44725.671875,0.0,0.0,-0.6685122847557068
1742326915.6712189,-0.5536357760429382,-0.16454331576824188,44343.7109375,0.0,0.0,0.4885500371456146
1742326915.6804256,-0.5268377065658569,-0.08172554522752762,44619.4609375,0.0,0.0,-1.0826796293258667
1742326915.6905782,-0.49732068181037903,-0.019640887156128883,44827.83984375,0.0,0.0,-0.5614595413208008
1742326915.7025905,-0.344215989112854,0.06974559277296066,44240.44921875,0.0,0.0,2.756657600402832
1742326915.7099757,-0.325228750705719,0.28147849440574646,38299.96875,0.0,0.0,-19.27166748046875
1742326915.720157,-0.28227493166923523,0.08463580161333084,44746.4609375,0.0,0.0,-1.9765158891677856
1742326915.7300944,-0.4931889474391937,-0.20167765021324158,44598.05859375,0.0,0.0,-0.25259023904800415
1742326915.7407293,-0.4999840259552002,0.07235711812973022,44626.3515625,0.0,0.0,-0.4919230341911316
1742326915.7503128,-0.40147989988327026,0.002348662121221423,44258.09765625,0.0,0.0,1.02947998046875
1742326915.7604437,-0.11104415357112885,0.34568649530410767,45253.54296875,0.0,0.0,-0.8337303400039673
1742326915.7711558,-0.28815388679504395,0.31447115540504456,44925.625,0.0,0.0,1.12567937374115
1742326915.7812111,-0.21044020354747772,0.19801168143749237,44362.6796875,0.0,0.0,-5.611328125
1742326915.7903483,-0.3886694610118866,-0.2796596586704254,44593.59375,0.0,0.0,-0.5853294730186462
1742326915.7998712,-0.7318546772003174,0.18467706441879272,45551.921875,0.0,0.0,-1.1506630182266235
1742326915.8099194,-0.5201138854026794,0.059403400868177414,45353.453125,0.0,0.0,-0.038115229457616806
1742326915.81991,-0.37139666080474854,-0.1118566244840622,45039.109375,0.0,0.0,-1.6431125402450562
1742326915.8300638,-0.4008046090602875,-0.07946440577507019,44541.55859375,0.0,0.0,1.1262352466583252
1742326915.8398025,-0.31356722116470337,0.012158853001892567,44518.25,0.0,0.0,-1.1477770805358887
1742326915.8501472,-0.28115397691726685,-0.2973164916038513,44670.93359375,0.0,0.0,-1.3626794815063477
1742326915.8601875,-0.20780602097511292,-0.7081253528594971,44020.87109375,0.0,0.0,-0.09230370074510574
1742326915.8712099,-0.4548059105873108,-0.6073623299598694,44333.41796875,0.0,0.0,-1.6489936113357544
1742326915.8811004,-0.4416315257549286,-0.4330945611000061,44478.13671875,0.0,0.0,-1.7502893209457397
1742326915.8898363,-0.4023451507091522,-0.43236735463142395,44552.5625,0.0,0.0,-2.551809072494507
