0.0000,-0.6539,1.4466,1.1870,-0.0069,0.0277,0.0017,355.1611,-464.7242,188.0817,-0.9951,-0.0291,0.0238,-0.0916
0.0088,-0.6538,1.4467,1.1870,0.0070,0.0164,0.0043,373.6708,-488.7480,197.7686,0.9961,-0.0230,0.0631,0.0568
0.0186,-0.6537,1.4468,1.1870,0.0099,0.0142,0.0006,377.1286,-493.2256,199.5468,-0.9967,-0.0167,-0.0031,-0.0798
0.0298,-0.6536,1.4470,1.1867,0.0091,0.0140,-0.0171,361.7314,-473.0838,191.3365,0.9913,0.0571,-0.0607,0.1024
0.0392,-0.6537,1.4474,1.1862,-0.0020,0.0335,-0.0384,357.5927,-468.0364,189.4329,-0.9952,-0.0234,0.0199,-0.0928
0.0496,-0.6537,1.4476,1.1861,-0.0023,0.0211,-0.0208,361.4619,-472.8161,191.3871,0.9964,0.0153,0.0033,0.0836
0.0591,-0.6536,1.4476,1.1860,0.0060,0.0117,-0.0144,363.9066,-476.2687,192.5930,-0.9965,-0.0156,0.0078,-0.0823
0.0685,-0.6535,1.4478,1.1859,0.0060,0.0154,-0.0133,376.1460,-492.3897,199.1305,0.9971,-0.0123,0.0320,0.0674
0.0787,-0.6536,1.4482,1.1853,-0.0030,0.0297,-0.0373,366.5890,-480.1492,194.1632,-0.9940,-0.0278,0.0405,-0.0973
0.0890,-0.6537,1.4485,1.1850,-0.0062,0.0309,-0.0352,359.8271,-471.5563,190.5584,0.9949,0.0170,-0.0356,0.0927
0.0995,-0.6536,1.4486,1.1852,0.0022,0.0186,-0.0056,360.8770,-472.6191,191.1236,-0.9960,-0.0100,0.0125,-0.0875
0.1093,-0.6536,1.4487,1.1851,0.0019,0.0105,-0.0074,363.5942,-475.9741,192.4206,0.9962,0.0147,-0.0129,0.0850
0.1205,-0.6535,1.4487,1.1852,0.0085,0.0034,0.0058,354.4258,-463.6485,187.4947,-0.9933,-0.0441,0.0456,-0.0966
