0.0011,0.3576,-0.0068,-0.0006,0.0000,1.0000
0.0093,0.3571,-0.0069,-0.0014,0.0000,1.0000
0.0199,0.3552,-0.0067,-0.0042,0.0000,1.0000
0.0296,0.3565,-0.0083,-0.0021,0.0000,1.0000
0.0478,0.3593,-0.0077,-0.0034,0.0000,1.0000
0.0577,0.3582,-0.0078,-0.0034,0.0000,1.0000
0.0643,0.3575,-0.0078,-0.0022,0.0000,1.0000
0.0721,0.3560,-0.0077,-0.0023,0.0000,1.0000
0.0810,0.3562,-0.0074,-0.0015,0.0000,1.0000
0.0902,0.3570,-0.0068,-0.0039,0.0000,1.0000
0.1003,0.3564,-0.0074,-0.0028,0.0000,1.0000
0.1097,0.3558,-0.0072,-0.0026,0.0000,1.0000
0.1198,0.3581,-0.0042,-0.0048,0.0000,1.0000
0.1310,0.3570,-0.0049,-0.0055,0.0000,1.0000
0.1405,0.3572,-0.0063,-0.0034,0.0000,1.0000
0.1502,0.3573,-0.0066,-0.0035,0.0000,1.0000
0.1604,0.3565,-0.0069,-0.0029,0.0000,1.0000
0.1695,0.3577,-0.0071,-0.0024,0.0000,1.0000
0.1885,0.3568,-0.0074,-0.0024,0.0000,1.0000
0.1967,0.3570,-0.0065,-0.0041,0.0000,1.0000
0.2020,0.3572,-0.0076,-0.0020,0.0000,1.0000
0.2115,0.3556,-0.0065,-0.0029,0.0000,1.0000
0.2211,0.3558,-0.0065,-0.0025,0.0000,1.0000
0.2309,0.3549,-0.0067,-0.0032,0.0000,1.0000
0.2403,0.3557,-0.0061,-0.0038,0.0000,1.0000
0.2501,0.3557,-0.0114,-0.0061,0.0001,0.9999
0.2607,0.3566,-0.0105,-0.0045,0.0000,0.9999
0.2702,0.3579,-0.0074,-0.0020,0.0000,1.0000
0.2800,0.3556,-0.0093,-0.0022,0.0000,1.0000
0.2888,0.3565,-0.0112,-0.0025,0.0000,0.9999
0.2994,0.3545,-0.0098,-0.0034,0.0000,0.9999
0.3085,0.3551,-0.0101,-0.0018,0.0000,0.9999
0.3202,0.3562,-0.0086,-0.0033,0.0000,1.0000
0.3297,0.3538,-0.0083,-0.0027,0.0000,1.0000
0.3399,0.3562,-0.0089,-0.0037,0.0000,1.0000
0.3487,0.3554,-0.0090,-0.0032,0.0000,1.0000
0.3688,0.3544,-0.0069,-0.0036,0.0000,1.0000
0.3792,0.3543,-0.0082,-0.0027,0.0000,1.0000
0.3874,0.3544,-0.0081,-0.0041,0.0000,1.0000
0.3940,0.3545,-0.0082,-0.0043,0.0000,1.0000
0.4015,0.3539,-0.0074,-0.0060,0.0000,1.0000
0.4101,0.3548,-0.0138,-0.0079,0.0001,0.9999
0.4203,0.3563,-0.0124,-0.0069,0.0001,0.9999
0.4291,0.3553,-0.0085,-0.0046,0.0000,1.0000
0.4482,0.3563,-0.0112,-0.0031,0.0000,0.9999
0.4556,0.3556,-0.0106,-0.0049,0.0001,0.9999
0.4643,0.3548,-0.0102,-0.0058,0.0001,0.9999
0.4723,0.3538,-0.0097,-0.0075,0.0001,0.9999
0.4809,0.3539,-0.0120,-0.0041,0.0000,0.9999
0.4908,0.3549,-0.0114,-0.0049,0.0001,0.9999
0.5009,0.3540,-0.0109,-0.0055,0.0001,0.9999
0.5110,0.3546,-0.0123,-0.0052,0.0001,0.9999
0.5194,0.3532,-0.0091,-0.0051,0.0000,0.9999
0.5293,0.3526,-0.0094,-0.0044,0.0000,0.9999
0.5389,0.3534,-0.0111,-0.0045,0.0001,0.9999
0.5491,0.3540,-0.0114,-0.0052,0.0001,0.9999
0.5602,0.3540,-0.0103,-0.0036,0.0000,0.9999
0.5774,0.3582,-0.0137,-0.0075,0.0001,0.9999
0.5866,0.3572,-0.0131,-0.0056,0.0001,0.9999
0.5959,0.3546,-0.0119,-0.0057,0.0001,0.9999
0.6014,0.3544,-0.0133,-0.0044,0.0001,0.9999
0.6113,0.3552,-0.0131,-0.0037,0.0000,0.9999
0.6217,0.3548,-0.0116,-0.0053,0.0001,0.9999
0.6311,0.3550,-0.0121,-0.0044,0.0001,0.9999
0.6395,0.3552,-0.0118,-0.0049,0.0001,0.9999
0.6571,0.3524,-0.0095,-0.0029,0.0000,1.0000
0.6658,0.3546,-0.0103,-0.0033,0.0000,0.9999
0.6726,0.3534,-0.0116,-0.0027,0.0000,0.9999
0.6798,0.3529,-0.0127,-0.0035,0.0000,0.9999
