Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1741119395.079233,1,1741119395,78889131,base_link,-0.0037936499312570694,-0.004340342307534372,0.4306826412387905,-0.015835458208726935,0.00898114367738214,-0.0001422441002227318,0.9998342648100144
1741119395.1713398,2,1741119395,170546531,base_link,0.0,0.019010375062191942,0.5,-0.22201058225702838,0.0005777402321857767,-0.0001315473305145098,0.9750440760690868
1741119395.229804,3,1741119395,229314804,base_link,0.0,0.08092577306219195,0.5,-0.23469305104415417,-0.0010820580411850878,0.0002612484618401507,0.972068892975813
1741119395.271632,4,1741119395,271519660,base_link,0.0,0.12311298706219193,0.5,-0.2384733660774217,-0.0031341716763961746,0.0007696250188809942,0.9711436754244642
1741119395.3141322,5,1741119395,314005613,base_link,0.0,0.16558821006219193,0.5,-0.23217183098295138,-0.005712969450279799,0.001363677539963212,0.9726570532626857
1741119395.3553355,6,1741119395,355150699,base_link,0.0,0.20653231006219192,0.5,-0.2208454525046679,-0.009036458234176469,0.00204627573562678,0.9752648057251959
1741119395.3955019,7,1741119395,395362854,base_link,0.0,0.2462352020621919,0.5,-0.20128571915795437,-0.01338181760377339,0.0027501186469115367,0.9794372992020022
1741119395.4374542,8,1741119395,437285661,base_link,0.0,0.2882016400621919,0.5,-0.1709890529672112,-0.004032373908582454,0.0006998038048644666,0.9852644284661212
1741119395.4783676,9,1741119395,478124141,base_link,0.0,0.3296986320621919,0.5,-0.14064588312247284,-0.0052718085321841884,0.0007489131123063328,0.9900456467883942
1741119395.521412,10,1741119395,521170139,base_link,0.0,0.37186105106219197,0.5,-0.10775327900763516,-0.00981306728117749,0.0010636351344984504,0.9941286653416339
1741119395.5731535,11,1741119395,572820901,base_link,0.0,0.424432586062192,0.5,-0.03436222489761476,-0.009529289587781967,0.0003276559945380172,0.9993639591167911
1741119395.6295044,12,1741119395,629305839,base_link,0.0,0.480272601062192,0.5,0.006696141708554721,-0.004342071780163303,-2.907605393030147e-05,0.9999681531196171
1741119395.6722915,13,1741119395,672044992,base_link,0.0,0.5,0.5,0.26776293013482255,-0.0029200692689543583,-0.0008115230769499976,0.9634800609620181
