Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
1742326253.4095285,198005,1742326253,406328678,mocap,crazy08/base_link,-0.6852314136261485,1.3493474535151957,1.1497239261492835,0.013775604061546924,0.029850441777467766,0.1134504939692671,0.9929995817101503,"(8.14486925423916e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.14486925423916e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.14486925423916e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.144906677558258e-07, 5.401510543217165e-13, -1.4661317375798612e-13, 0.0, 0.0, 0.0, 5.401510543217166e-13, 8.144875774226952e-07, 1.0361091109705152e-12, 0.0, 0.0, 0.0, -1.4661317375787253e-13, 1.0361091109705087e-12, 8.14490423922808e-07)",0.02330202054170871,-0.03140702768549462,-0.07198781903814619,-1.9392180141812516,1.1882040673399343,-0.5201885341733358,"(0.01597776922617604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01597776922617604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01597776922617604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015978094552263858, -3.9222325369342324e-08, 1.394824769561425e-09, 0.0, 0.0, 0.0, -3.922232536933739e-08, 0.015977810692247574, 7.010501659684941e-08, 0.0, 0.0, 0.0, 1.3948247695556546e-09, 7.010501659684943e-08, 0.01597809295185543)"
1742326253.4184484,198006,1742326253,414761305,mocap,crazy08/base_link,-0.6860144629351342,1.3492959348020694,1.1486959911735763,0.00994461232891181,0.051892562740818465,0.11943752726395454,0.9914347904420465,"(7.545874777920877e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.545874777920877e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.545874777920877e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.545962601417739e-07, 9.438968173277451e-12, -4.07879780573371e-12, 0.0, 0.0, 0.0, 9.438968173277551e-12, 7.546028954674398e-07, 2.890825620514274e-12, 0.0, 0.0, 0.0, -4.078797805733752e-12, 2.890825620514631e-12, 7.546092589698839e-07)",-0.03600708922310197,-0.0179856878950884,-0.09589885872248423,-1.6396438859122107,3.149908169186346,0.5126991122679011,"(0.017599676892357433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017599676892357433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017599676892357433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01759994452667183, 1.6929149006981082e-07, -8.288168030921517e-08, 0.0, 0.0, 0.0, 1.6929149006980873e-07, 0.017600056949298074, 8.282134885925626e-08, 0.0, 0.0, 0.0, -8.28816803092311e-08, 8.282134885926305e-08, 0.017600258779230778)"
1742326253.4265592,198007,1742326253,423584700,mocap,crazy08/base_link,-0.6860674704589758,1.3487290135944767,1.1495146707303945,0.027562032517017054,0.03832252698271736,0.1151983349530661,0.9922202688482058,"(7.603092949263105e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.603092949263105e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.603092949263105e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.603423490455908e-07, 1.3799639019063046e-11, 2.8100254689771838e-12, 0.0, 0.0, 0.0, 1.379963901906307e-11, 7.603164749431283e-07, -5.650195799698652e-12, 0.0, 0.0, 0.0, 2.810025468976901e-12, -5.650195799699266e-12, 7.60347286563281e-07)",-0.01929193073232445,-0.043798022025795476,0.009291993816116742,1.6495407125991726,-0.042752129205709366,-0.48068449941156166,"(0.017963484738158453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017963484738158453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017963484738158453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017964697964439315, 7.738130364830815e-07, 1.0629234491811639e-08, 0.0, 0.0, 0.0, 7.738130364830773e-07, 0.01796416057459513, -8.997488676463715e-08, 0.0, 0.0, 0.0, 1.0629234491822809e-08, -8.997488676462358e-08, 0.01796528879426515)"
1742326253.4379869,198008,1742326253,435005188,mocap,crazy08/base_link,-0.6858921188314835,1.34834693467871,1.1499889298317538,0.0361528881427946,0.027420208904122903,0.1157525911413123,0.9922411191170398,"(8.12039425119436e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.12039425119436e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.12039425119436e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.120416680486615e-07, 3.683099534128476e-12, 3.0520212060877783e-12, 0.0, 0.0, 0.0, 3.683099534128457e-12, 8.120541263953525e-07, -4.929505295651243e-13, 0.0, 0.0, 0.0, 3.0520212060878413e-12, -4.929505295648355e-13, 8.120542638425941e-07)",0.0031809507796601126,-0.03765950751649361,0.030609219976273482,1.714512912920989,-1.1516178031763022,-0.1948438649426142,"(0.016353528807771946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016353528807771946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016353528807771946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01635418644456188, 2.864730997219269e-07, 1.2871791587373085e-07, 0.0, 0.0, 0.0, 2.864730997219239e-07, 0.016354122019731313, -5.619109832566862e-08, 0.0, 0.0, 0.0, 1.2871791587373186e-07, -5.6191098325668605e-08, 0.016354685316182088)"
1742326253.4464464,198009,1742326253,443736315,mocap,crazy08/base_link,-0.6857323088295941,1.348047750054391,1.1502772008801634,0.04024198849873786,0.02329817221292915,0.11681993511707224,0.992063949699021,"(7.628925730783059e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.628925730783059e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.628925730783059e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.629019912080477e-07, 9.134379107809123e-12, 8.540005352587159e-13, 0.0, 0.0, 0.0, 9.134379107809108e-12, 7.629030984326324e-07, -9.655426471799267e-13, 0.0, 0.0, 0.0, 8.540005352586218e-13, -9.655426471795543e-13, 7.62912170275331e-07)",0.011074018266816815,-0.035327881513376354,0.031425854055991964,1.3377194623981352,-0.9710690354395801,0.00813248951435952,"(0.017478227676076208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017478227676076208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017478227676076208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017478531777988186, 2.733038032103931e-07, 1.3287034545477514e-07, 0.0, 0.0, 0.0, 2.733038032103927e-07, 0.01747891040582104, -4.617648471150168e-08, 0.0, 0.0, 0.0, 1.3287034545477615e-07, -4.617648471150844e-08, 0.017479148169655352)"
1742326253.4573147,198010,1742326253,454169273,mocap,crazy08/base_link,-0.6855186865753266,1.347947819536473,1.1493886515526817,0.03541965309968643,0.04112467734366805,0.11634938039518669,0.9917242715439145,"(7.919410107112946e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.919410107112946e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.919410107112946e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.919451025126293e-07, 3.720186171684926e-12, 2.9035250127461636e-13, 0.0, 0.0, 0.0, 3.720186171684903e-12, 7.919468778001222e-07, -1.2271789590466022e-15, 0.0, 0.0, 0.0, 2.9035250127454446e-13, -1.2271789591182095e-15, 7.919506298499523e-07)",0.016985308550000338,-0.019705745140092656,-0.040422490309483736,-0.29263601312036425,1.6549561223016642,0.06648020110175282,"(0.01688204934396815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01688204934396815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01688204934396815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016882308989086686, 3.621298523133202e-07, 4.8358235543967835e-08, 0.0, 0.0, 0.0, 3.621298523133203e-07, 0.016882645613548505, -2.213609416710568e-08, 0.0, 0.0, 0.0, 4.835823554397223e-08, -2.2136094167125997e-08, 0.016882888047777735)"
1742326253.4676292,198011,1742326253,464421034,mocap,crazy08/base_link,-0.6855339801861285,1.3477088039732026,1.149221169137251,0.03642595325710544,0.04572743653384336,0.11693062889980799,0.9914178632153168,"(7.908171606317117e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.908171606317117e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.908171606317117e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.908298504995364e-07, 4.323366567422957e-12, 4.982524087634527e-13, 0.0, 0.0, 0.0, 4.3233665674229675e-12, 7.908202504289668e-07, -6.242066702334653e-13, 0.0, 0.0, 0.0, 4.982524087637435e-13, -6.242066702335732e-13, 7.908327488487759e-07)",0.005954395500017029,-0.021855444303841887,-0.026039510082319084,-0.059318572888990895,1.2112501378612404,0.11012129432681544,"(0.016749811190699383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016749811190699383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016749811190699383, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016750208002902174, 1.5939898256218257e-07, 6.574548450590101e-09, 0.0, 0.0, 0.0, 1.5939898256218315e-07, 0.016750018217606993, -1.4885607010271408e-08, 0.0, 0.0, 0.0, 6.574548450574166e-09, -1.48856070102769e-08, 0.016750411990269783)"
1742326253.4774492,198012,1742326253,474631310,mocap,crazy08/base_link,-0.685635651802762,1.3471645950427256,1.14929247286677,0.035196268029588904,0.030951663093857287,0.11802212240817127,0.9919042271765753,"(7.885413578186722e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.885413578186722e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.885413578186722e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.885458575083856e-07, 1.1972349452392746e-12, 1.0968431134392357e-13, 0.0, 0.0, 0.0, 1.1972349452392726e-12, 7.885430131738992e-07, -4.235536348491192e-13, 0.0, 0.0, 0.0, 1.0968431134396053e-13, -4.235536348491697e-13, 7.885474059068363e-07)",-0.0035072483931378722,-0.0405441551146469,-0.006399865821624998,0.0409644920780244,-1.239438486970628,0.1079346411051981,"(0.01678017009988622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01678017009988622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01678017009988622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016780638448963547, 6.361450950499703e-08, 1.7391685478638357e-09, 0.0, 0.0, 0.0, 6.361450950499808e-08, 0.016780210507813427, -2.8605133517436906e-08, 0.0, 0.0, 0.0, 1.7391685478682297e-09, -2.860513351743774e-08, 0.01678067460809375)"
1742326253.4879694,198013,1742326253,484369755,mocap,crazy08/base_link,-0.6856878667447368,1.3467339661856845,1.1489294238041285,0.03260644681957439,0.01686070603501398,0.11978890628049962,0.9921205340833842,"(7.799381144519728e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.799381144519728e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.799381144519728e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.799470288024362e-07, 6.726188889868071e-13, -2.693620997847494e-15, 0.0, 0.0, 0.0, 6.726188889868126e-13, 7.799386115358804e-07, 4.3300151264774457e-13, 0.0, 0.0, 0.0, -2.6936209976872732e-15, 4.330015126477347e-13, 7.799474567952125e-07)",-0.004568073838761815,-0.04255172305067264,-0.024211090538681992,-0.08456267238103672,-2.222261947540193,0.19952416074485968,"(0.01706374533204877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01706374533204877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01706374533204877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0170640619910469, 2.136041873124087e-08, 3.168646127235684e-10, 0.0, 0.0, 0.0, 2.136041873124197e-08, 0.0170637526032416, 1.4329374753209227e-09, 0.0, 0.0, 0.0, 3.1686461273135053e-10, 1.4329374753216771e-09, 0.017064063405154956)"
1742326253.4965658,198014,1742326253,493794203,mocap,crazy08/base_link,-0.6857066668581174,1.3463292157969626,1.1489967897384408,0.0382814895720993,0.011768294496727854,0.12023036833729199,0.9919378475137609,"(7.743734824508812e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.743734824508812e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.743734824508812e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.743905944634158e-07, -5.084905964587628e-13, 6.382259907992559e-14, 0.0, 0.0, 0.0, -5.0849059645872e-13, 7.74373709389698e-07, 1.2612961750446388e-12, 0.0, 0.0, 0.0, 6.382259908051482e-14, 1.2612961750446315e-12, 7.7439057091397e-07)",-0.003090664165432105,-0.0426841092074176,-0.006275247399255751,0.7208835709479893,-1.4795467642826714,0.12145033408828243,"(0.017332891663882775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017332891663882775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017332891663882775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01733364981925217, -1.414790561162368e-08, 1.8182208978401018e-09, 0.0, 0.0, 0.0, -1.4147905611623037e-08, 0.017332899552284245, 6.367321924365384e-08, 0.0, 0.0, 0.0, 1.818220897847884e-09, 6.367321924365353e-08, 0.017333644721560394)"
