Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1742324668.155433,-0.9543870091438293,-0.4942667484283447,41902.20703125,0.0,0.0,1.174296259880066
1742324668.1656375,-0.5638779401779175,-0.1962003856897354,42371.765625,0.0,0.0,1.1236923933029175
1742324668.1750014,-0.4787810146808624,0.07712797820568085,42615.3828125,0.0,0.0,1.0791728496551514
1742324668.184951,-0.32258331775665283,0.12742145359516144,42668.76953125,0.0,0.0,1.280517816543579
1742324668.195662,-0.34265992045402527,0.2441125363111496,42798.67578125,0.0,0.0,1.2480369806289673
1742324668.205338,-0.5364202260971069,0.09703662246465683,42656.44140625,0.0,0.0,1.1242902278900146
1742324668.215119,-0.4569365084171295,0.05857383459806442,42636.29296875,0.0,0.0,1.184208631515503
1742324668.22515,-0.46671953797340393,0.2263447642326355,42654.66796875,0.0,0.0,1.0608305931091309
1742324668.2351975,-0.33714166283607483,0.0777909904718399,42598.6796875,0.0,0.0,1.236465334892273
1742324668.2457206,-0.3804798722267151,0.008804384618997574,42475.15625,0.0,0.0,1.3684191703796387
1742324668.2551289,-0.3969392776489258,0.16761982440948486,42577.14453125,0.0,0.0,1.3295862674713135
1742324668.2653158,-0.4914560616016388,0.12574227154254913,42467.0703125,0.0,0.0,1.5841779708862305
1742324668.275199,-0.4705207347869873,0.11832940578460693,42367.109375,0.0,0.0,1.5605859756469727
1742324668.2854075,-0.24141938984394073,0.1767105758190155,42581.21484375,0.0,0.0,1.0236717462539673
1742324668.2956629,-0.3038744628429413,-0.1828937977552414,42312.91015625,0.0,0.0,1.0985370874404907
1742324668.3054209,-0.6328229308128357,-0.26406076550483704,41990.70703125,0.0,0.0,1.1961162090301514
1742324668.3153307,-0.211127370595932,0.09542345255613327,42474.62109375,0.0,0.0,0.8203349709510803
1742324668.3259487,-0.19974689185619354,-0.04455648735165596,42370.4375,0.0,0.0,0.8873196244239807
1742324668.3350403,-0.30569592118263245,-0.24667967855930328,41994.26953125,0.0,0.0,0.9507773518562317
1742324668.3454592,-0.44954875111579895,-0.22079382836818695,41974.14453125,0.0,0.0,0.743600070476532
1742324668.3550103,-0.5927401185035706,-0.2583481967449188,41850.6171875,0.0,0.0,0.5746234655380249
1742324668.3655152,-0.5974867939949036,-0.4411986768245697,41932.1015625,0.0,0.0,0.692039430141449
1742324668.376157,-0.5638972520828247,-0.5217523574829102,41748.79296875,0.0,0.0,0.9948468804359436
1742324668.3852937,-0.7093663215637207,-0.5771303176879883,41632.57421875,0.0,0.0,0.9958675503730774
1742324668.3950737,-0.5953905582427979,-0.5759472250938416,41671.80859375,0.0,0.0,0.9877219200134277
1742324668.405328,-0.5278767943382263,-0.49567797780036926,41744.859375,0.0,0.0,1.0070046186447144
1742324668.4156039,-0.49204355478286743,-0.45783478021621704,41830.19140625,0.0,0.0,1.0004589557647705
1742324668.4254293,-0.6770093441009521,-0.5420172214508057,41660.48828125,0.0,0.0,0.8740578293800354
1742324668.4350839,-0.4829976260662079,-0.3127796947956085,41926.09375,0.0,0.0,0.9735204577445984
1742324668.4453828,-0.46503135561943054,-0.696628749370575,41583.9453125,0.0,0.0,1.0343257188796997
1742324668.4553726,-0.5894629955291748,-0.9145174622535706,41430.58984375,0.0,0.0,0.9550122022628784
1742324668.4651482,-0.5890597105026245,-0.7796293497085571,41474.45703125,0.0,0.0,0.9002451300621033
1742324668.4753494,-0.5501230955123901,-0.699396014213562,41491.625,0.0,0.0,0.9430389404296875
1742324668.4853125,-0.7818556427955627,-0.723161518573761,41524.31640625,0.0,0.0,0.6012886166572571
1742324668.4953637,-0.5688838362693787,-0.7882649302482605,41433.76171875,0.0,0.0,0.7184520959854126
1742324668.5059144,-0.6315057873725891,-0.8444069027900696,41458.55078125,0.0,0.0,0.5673862099647522
1742324668.5154893,-0.6682386994361877,-0.796831488609314,41299.17578125,0.0,0.0,0.5140575766563416
1742324668.5254507,-0.7448053956031799,-0.8285388350486755,41282.32421875,0.0,0.0,0.3813928961753845
1742324668.5353746,-0.443767786026001,-0.8077224493026733,41398.96875,0.0,0.0,0.7242516875267029
1742324668.5454552,0.6504788994789124,0.4447663128376007,42934.70703125,0.0,0.0,0.7564340829849243
1742324668.5556047,-0.3707510530948639,-0.4428306519985199,41692.140625,0.0,0.0,0.739337146282196
1742324668.5651717,-0.8732093572616577,-1.0236049890518188,40991.7890625,0.0,0.0,0.8804233074188232
1742324668.5749602,-1.0361891984939575,-1.100233554840088,41019.40234375,0.0,0.0,0.5592462420463562
1742324668.5851693,-1.1437817811965942,-1.5726768970489502,40379.5078125,0.0,0.0,0.4514537751674652
1742324668.5954976,-1.1184784173965454,-1.5204616785049438,40510.015625,0.0,0.0,0.48431020975112915
1742324668.605288,-0.9062458276748657,-1.3072593212127686,40742.3984375,0.0,0.0,0.5232160687446594
1742324668.6146078,-0.7820906043052673,-1.0594100952148438,40964.97265625,0.0,0.0,0.49369677901268005
1742324668.6248083,-0.6511737704277039,-1.0265737771987915,41031.43359375,0.0,0.0,0.40367528796195984
1742324668.6356268,-0.7097635269165039,-0.7002864480018616,41155.25,0.0,0.0,-0.0920419916510582
1742324668.6451423,-0.6757467985153198,-1.1171211004257202,41009.60546875,0.0,0.0,0.009935910813510418
1742324668.6550074,-0.8791468739509583,-1.0504944324493408,40994.02734375,0.0,0.0,-0.20139166712760925
1742324668.6647744,-0.8939440846443176,-1.092358946800232,40937.56640625,0.0,0.0,-0.07675763964653015
1742324668.6748514,-0.8079081773757935,-1.0144098997116089,40916.015625,0.0,0.0,-0.04621131718158722
1742324668.6853206,-0.7962191104888916,-0.9129598140716553,40968.01953125,0.0,0.0,-0.19135725498199463
1742324668.695185,-0.7169367074966431,-0.8899656534194946,40978.265625,0.0,0.0,-0.13280433416366577
1742324668.7047422,-0.9955456256866455,-0.9760444760322571,40918.36328125,0.0,0.0,-0.6287722587585449
1742324668.7149026,-0.9541550278663635,-0.9806604981422424,40787.8515625,0.0,0.0,-0.6197335720062256
1742324668.7253156,-0.8802878856658936,-0.9495596885681152,40850.1328125,0.0,0.0,-0.6751375794410706
