Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1742326349.866734,1,1742326349,866270542,base_link,-0.7046638454014407,1.3745070803454087,1.2240411348088698,-0.0004264190350141746,-0.005596700369082494,2.3865771653739407e-06,0.999984247428973
1742326350.0544667,2,1742326350,53961038,base_link,-0.6951789560509737,1.365931475355029,1.2245676210350298,0.07928542953246134,0.0887557289133514,0.007087587829450838,0.9928675678798621
1742326350.112089,3,1742326350,111769914,base_link,-0.6840188840356282,1.355840386401686,1.2251759001756743,0.10169354870785793,0.11190234879102505,0.01151289362718614,0.9884349952154585
1742326350.1547003,4,1742326350,154442548,base_link,-0.6725695232710481,1.3454870951279527,1.2257921530570226,0.12034535358329061,0.13129420352882076,0.016059518082974667,0.9838805414630314
1742326350.2149208,5,1742326350,214570045,base_link,-0.6510045976217349,1.3259852953957174,1.2269362903476508,0.12953498953222042,0.1418744521739434,0.0187299424064881,0.9811939235261705
1742326350.2558486,6,1742326350,255482435,base_link,-0.6325634713095345,1.3093072791148506,1.2279001847292474,0.1292307074796479,0.13945023256956354,0.01835927388507116,0.9815885054048958
1742326350.3016834,7,1742326350,301576375,base_link,-0.6084031859332567,1.2874554742183488,1.2291452110227439,0.13241375417216333,0.14826193002632457,0.020035871199916025,0.9798385385746794
1742326350.3583841,8,1742326350,358089685,base_link,-0.5726750120254772,1.2551383778902734,1.230952627197526,0.12852567706712834,0.14344674837004953,0.018791814765457906,0.9810968598534584
1742326350.3996384,9,1742326350,399522542,base_link,-0.5431682208933596,1.2284464160280886,1.2324168910689788,0.12537699145363934,0.14251160229542523,0.01820164808771618,0.9816515436916072
1742326350.4416986,10,1742326350,441573619,base_link,-0.5096612622229163,1.1981334930376075,1.2340497423306502,0.1066686969583021,0.12870514686096254,0.013926129089315698,0.9858310388648268
1742326350.4832053,11,1742326350,483073711,base_link,-0.4735966578385332,1.1655039428131102,1.235772381833952,0.10064964821278509,0.12413275389334298,0.01265762400062524,0.987066609849688
1742326350.5651412,12,1742326350,565017700,base_link,-0.39488496510662396,1.0942793177827668,1.2394070214259663,0.07785972244987258,0.102029609349047,0.008010505406545403,0.991697360205845
