Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1742326990.8122647,0.306723952293396,-0.5673359036445618,44487.734375,0.0,0.0,-1.2162094116210938
1742326990.8202627,0.7047809362411499,-0.35263562202453613,44796.42578125,0.0,0.0,-1.1803624629974365
1742326990.8296814,0.5715333223342896,-0.3426779806613922,44813.921875,0.0,0.0,-1.260632872581482
1742326990.8392236,0.6572862267494202,-0.32251444458961487,44718.85546875,0.0,0.0,-1.1341822147369385
1742326990.8497906,0.7691586017608643,-0.19363564252853394,44837.265625,0.0,0.0,-1.0848414897918701
1742326990.8601665,0.7065305709838867,-0.24339351058006287,44823.73828125,0.0,0.0,-1.171403169631958
1742326990.8705428,0.5194898843765259,-0.5882078409194946,44412.8203125,0.0,0.0,-1.3711613416671753
1742326990.880598,0.41963592171669006,-0.5417894124984741,44453.78515625,0.0,0.0,-1.5946515798568726
1742326990.8887584,0.7406599521636963,-0.41849252581596375,44614.66015625,0.0,0.0,-1.4484562873840332
1742326990.8991325,0.7652255296707153,-0.3684461712837219,44701.3515625,0.0,0.0,-1.3855891227722168
1742326990.9099984,0.9517755508422852,-0.12472418695688248,44980.71875,0.0,0.0,-1.1960487365722656
1742326990.9190333,0.7549996972084045,-0.3483746349811554,44881.62109375,0.0,0.0,-1.3305994272232056
1742326990.9299858,0.6171891689300537,-0.44136831164360046,44612.765625,0.0,0.0,-1.6937170028686523
1742326990.9406576,0.6064026951789856,-0.37921440601348877,44537.1171875,0.0,0.0,-1.6551285982131958
1742326990.9501212,0.6906535029411316,-0.3149169087409973,44601.390625,0.0,0.0,-1.5971981287002563
1742326990.959269,0.9472211599349976,-0.309277206659317,44678.00390625,0.0,0.0,-1.3975030183792114
1742326990.9699683,1.108703851699829,-0.10016500949859619,44969.85546875,0.0,0.0,-1.393736481666565
1742326990.9804385,0.8606794476509094,-0.2908596098423004,44932.23046875,0.0,0.0,-1.6082218885421753
1742326990.9902673,0.8008951544761658,-0.33190685510635376,44570.640625,0.0,0.0,-1.4449292421340942
1742326990.9998677,0.6980315446853638,-0.3588328957557678,44449.60546875,0.0,0.0,-1.3986108303070068
1742326991.0099869,0.7288641929626465,-0.3386436700820923,44514.83203125,0.0,0.0,-1.400783896446228
1742326991.0209684,0.8053217530250549,-0.21499106287956238,44635.15234375,0.0,0.0,-1.3587058782577515
1742326991.0285258,0.8740916848182678,-0.2800690829753876,44632.70703125,0.0,0.0,-1.3546712398529053
