Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1741120620.8946283,-0.7540141940116882,-0.07721510529518127,40201.17578125,0.0,0.0,1.523987054824829
1741120620.902615,-0.823811948299408,-0.2682327628135681,39926.9296875,0.0,0.0,1.307910680770874
1741120620.9121687,-0.6534885764122009,0.033830542117357254,40039.2109375,0.0,0.0,1.327072024345398
1741120620.9219418,-0.7602280378341675,0.03617263212800026,40218.2890625,0.0,0.0,1.3405237197875977
1741120620.933247,-0.9478058218955994,-0.22258365154266357,40367.6875,0.0,0.0,1.4226113557815552
1741120620.9424715,-0.9537209272384644,-0.0903618261218071,40164.12890625,0.0,0.0,1.523350477218628
1741120620.9565434,-0.7385649681091309,-0.12184667587280273,40060.09375,0.0,0.0,1.552411437034607
1741120620.9634538,-0.7238128185272217,-0.018083792179822922,40208.0703125,0.0,0.0,1.518288254737854
1741120620.9722328,-0.7013841867446899,-0.08499782532453537,40234.09375,0.0,0.0,1.618927240371704
1741120620.9825695,-0.7594638466835022,-0.11883462220430374,40348.9609375,0.0,0.0,1.341517448425293
1741120620.9926078,-0.6669080257415771,0.09582099318504333,40170.4609375,0.0,0.0,1.4438424110412598
1741120621.002543,-0.669118344783783,0.08258716017007828,40214.1015625,0.0,0.0,1.580623984336853
1741120621.0132208,-0.6315721869468689,0.04238210991024971,40113.2578125,0.0,0.0,1.3923996686935425
1741120621.0236783,-0.6821494102478027,-0.15901820361614227,40094.74609375,0.0,0.0,1.191616177558899
1741120621.0321345,-0.6666362285614014,0.06332317739725113,40393.6484375,0.0,0.0,1.4307564496994019
1741120621.0423648,0.17444796860218048,0.48238813877105713,40869.5,0.0,0.0,1.5988008975982666
1741120621.053275,-0.017533743754029274,0.44016578793525696,40692.2265625,0.0,0.0,1.4187350273132324
1741120621.0630767,-0.6580881476402283,-0.07611551135778427,40335.24609375,0.0,0.0,1.3025795221328735
1741120621.073919,-0.7957291603088379,-0.0056128972209990025,40060.7890625,0.0,0.0,1.5171668529510498
1741120621.0826879,-0.7335361838340759,0.019128140062093735,40172.8203125,0.0,0.0,1.8234868049621582
1741120621.092013,-0.9622297883033752,-0.15201085805892944,39999.6171875,0.0,0.0,1.6570390462875366
1741120621.103117,-0.7921202778816223,-0.16106383502483368,40069.92578125,0.0,0.0,1.5742661952972412
1741120621.1124697,-0.5797259211540222,-0.1037444993853569,40109.83984375,0.0,0.0,1.673129677772522
1741120621.1230252,0.14857444167137146,0.38501614332199097,40883.40234375,0.0,0.0,1.5350197553634644
1741120621.1320753,-0.3772110939025879,0.21779149770736694,40405.78515625,0.0,0.0,1.5210230350494385
1741120621.1423404,-0.5370006561279297,0.19656918942928314,40211.41015625,0.0,0.0,1.5205448865890503
1741120621.155924,-0.12620852887630463,0.4037571847438812,40323.1015625,0.0,0.0,1.8258460760116577
1741120621.1639948,-0.5752750635147095,0.13473398983478546,40113.7265625,0.0,0.0,1.8089723587036133
1741120621.172173,-0.8445308804512024,-0.20778727531433105,40283.67578125,0.0,0.0,1.6445562839508057
1741120621.1828568,-0.8357612490653992,-0.33059051632881165,40122.9921875,0.0,0.0,1.7345675230026245
1741120621.1924522,-0.7806460857391357,-0.3051367402076721,39996.98828125,0.0,0.0,1.7277095317840576
1741120621.2030606,-0.6999092102050781,-0.2659966051578522,40165.4453125,0.0,0.0,1.5584694147109985
1741120621.214091,-0.3904309868812561,-0.08175448328256607,40336.3671875,0.0,0.0,1.8138346672058105
1741120621.2225738,0.3489082157611847,0.4038298428058624,40864.95703125,0.0,0.0,1.6469712257385254
1741120621.2323108,-0.06274595856666565,0.22076649963855743,40336.515625,0.0,0.0,1.7166255712509155
1741120621.2429178,-1.07496976852417,-0.3686983287334442,39737.46484375,0.0,0.0,1.3560056686401367
1741120621.2532678,-0.8851187229156494,-0.2122628539800644,39819.8046875,0.0,0.0,1.663059115409851
1741120621.2639704,-0.7396818399429321,-0.21747764945030212,40096.88671875,0.0,0.0,1.6619423627853394
1741120621.287263,-0.6363278031349182,-0.38177725672721863,40212.1015625,0.0,0.0,1.783968448638916
1741120621.2887955,-0.9748188853263855,-0.600624680519104,40050.296875,0.0,0.0,1.3910771608352661
1741120621.2946649,-0.6275854706764221,-0.16427002847194672,40001.43359375,0.0,0.0,1.2646050453186035
1741120621.3034027,-0.5239779353141785,-0.11807318776845932,40205.9296875,0.0,0.0,1.1611309051513672
1741120621.3124478,-0.46143653988838196,-0.07764879614114761,40212.2890625,0.0,0.0,1.3989286422729492
1741120621.32299,-0.5398803353309631,-0.08474340289831161,40014.859375,0.0,0.0,1.195961594581604
1741120621.3324814,-0.5366623997688293,-0.2271852195262909,40234.41015625,0.0,0.0,1.1374561786651611
1741120621.3432932,-0.5593594908714294,-0.15861256420612335,40189.44921875,0.0,0.0,1.2088931798934937
1741120621.3578057,-0.632691502571106,-0.3080597519874573,39941.609375,0.0,0.0,1.0994300842285156
1741120621.3649776,-1.160909652709961,-0.6839471459388733,40036.46875,0.0,0.0,0.922927975654602
1741120621.373709,-0.371804803609848,0.01272803544998169,40308.01171875,0.0,0.0,1.1862303018569946
1741120621.3829877,-0.14201457798480988,-0.0037265873979777098,40139.97265625,0.0,0.0,1.1188536882400513
1741120621.3938603,-0.6074913144111633,-0.3303498327732086,40176.53125,0.0,0.0,1.0037251710891724
1741120621.4032512,-1.3071290254592896,-0.7315627932548523,39828.68359375,0.0,0.0,1.1847683191299438
1741120621.4141543,-0.15200001001358032,0.070000559091568,40161.9296875,0.0,0.0,1.2353551387786865
1741120621.4225721,-0.07918144762516022,0.05947553366422653,40416.58203125,0.0,0.0,1.4340120553970337
1741120621.4341817,-0.47834786772727966,-0.195454403758049,40206.125,0.0,0.0,1.287150263786316
1741120621.664384,-0.1402101817352728,-1.0788147410891473,51182.767183881464,0.0,0.0,0.0
1741120621.7532213,-0.22975874520681616,-1.1143519665965909,51861.30450583031,0.0,0.0,0.0
1741120621.8108747,-0.38223824675838924,-1.0803178988305258,51786.99925412616,0.0,0.0,0.0
1741120621.869378,-0.3058367517756176,-0.7505061476550706,51197.01376923658,0.0,0.0,0.0
1741120621.9409547,-0.4850314247698616,-0.4962757070327602,50406.51536359552,0.0,0.0,0.0
1741120622.0239444,-0.8898065272020415,-0.13081413668707273,49022.20542599657,0.0,0.0,0.0
1741120622.0672193,-0.3105255162427296,0.5761283360766675,48696.49315150192,0.0,0.0,0.0
1741120622.1089046,-1.3944166608887132,0.1632440525639896,47798.23541566135,0.0,0.0,0.0
1741120622.1501012,-1.0609915383875566,0.5399150794129128,47400.05621333853,0.0,0.0,0.0
1741120622.1908786,-0.7946920753966428,0.4927255986954229,46963.216894285244,0.0,0.0,0.0
1741120622.2316802,-0.8542794077880655,0.5794917714896565,46408.573797910525,0.0,0.0,0.0
1741120622.273694,-0.39534188726624453,-29.735099489614925,38628.085895966,0.0,0.0,0.0
1741120622.3147159,1.8286150163584585,-31.540739588198704,38430.50835560037,0.0,0.0,0.0
1741120622.3577251,0.22578891397185305,-32.91255043136397,38312.17899003309,0.0,0.0,0.0
1741120622.3981273,-0.40419357397509253,-33.404026205672935,39203.899153280036,0.0,0.0,0.0
1741120622.4413157,-0.7151901931682408,-32.18894227643861,39618.73067501328,0.0,0.0,0.0
1741120622.4830668,-1.5192931448857863,-29.547403553474787,38732.3696083127,0.0,0.0,0.0
1741120622.5250216,-1.736872193475192,-26.37917232149012,38446.31834266403,0.0,0.0,0.0
1741120622.569262,-1.367366730912728,-22.636357265304557,37368.019689545916,0.0,0.0,0.0
1741120622.6154797,-2.0799646425582323,-17.527126519966725,35853.41624310322,0.0,0.0,0.0
1741120622.6617248,-1.7547660089197703,-7.707431350113098,33816.11515144958,0.0,0.0,0.0
1741120622.7049832,-1.8911947480963327,-2.147575654318797,33068.965616375375,0.0,0.0,0.0
1741120622.7523248,-0.864328360278686,3.578052444952917,32424.434496818325,0.0,0.0,0.0
1741120622.7951286,-0.48975167156316796,7.574026578294971,34406.00278571488,0.0,0.0,0.0
1741120622.8382282,0.006208067005437008,11.482952120732199,35426.42359681982,0.0,0.0,0.0
1741120622.8849347,-0.10092685871348266,9.67948713310313,36103.46391136709,0.0,0.0,0.0
1741120622.9501853,-0.5552595381031312,13.035597054907361,37074.102459563386,0.0,0.0,0.0
1741120622.9927785,-0.13410160901439505,12.356135424804087,37122.62529947852,0.0,0.0,0.0
1741120623.039668,-0.5603846465566802,10.864419022238723,37956.01693233722,0.0,0.0,0.0
1741120623.0844202,-0.1998774718739716,9.260473893932637,38706.52575564422,0.0,0.0,0.0
1741120623.1299937,-1.2743354657292216,7.42624195090528,38415.76107284809,0.0,0.0,0.0
1741120623.1907053,-1.6435813493826688,6.091836907823359,38451.681168085335,0.0,0.0,0.0
