Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1741120621.6644237,1,1741120621,664205312,base_link,0.00038040704677902925,-0.021590154785482707,0.42381231266599817,-0.009360447652404433,-0.0015836113562632328,1.4823979230268048e-05,0.999954935972151
1741120621.7536535,2,1741120621,752460241,base_link,0.0003224030626197302,-0.018298115358827718,0.5116686806588819,-0.00964171854194565,-0.002370783305295274,2.2859552172961084e-05,0.9999507068488517
1741120621.810955,3,1741120621,810617685,base_link,0.00028219327996656396,-0.01601599298826932,0.5725728670331918,-0.009285431128080713,-0.0037123402659701194,3.4472403559512154e-05,0.9999499978049746
1741120621.869439,4,1741120621,869134426,base_link,0.00024347765897339926,-0.013818672363070564,0.6312139051333856,-0.006413055761457452,-0.002981496179192199,1.912097944243209e-05,0.9999749912026411
1741120621.941184,5,1741120621,940951585,base_link,0.00019608538960105598,-0.01112890507288011,0.7029971234474841,-0.004123948201270424,-0.0044344005666244295,1.82875735570743e-05,0.9999816642361061
1741120622.0241885,6,1741120622,23948431,base_link,0.00014138982921088362,-0.008024636566549073,0.7858423512514712,-0.0007269963755370316,-0.007814661032058617,5.681405229182923e-06,0.9999692007841771
1741120622.0674443,7,1741120622,67211627,base_link,0.0001128060105009667,-0.006402350450840595,0.8291371443871205,0.005154639241626981,-0.0024596354767116944,-1.2678740342028932e-05,0.9999836897304175
1741120622.109229,8,1741120622,108967542,base_link,8.533459468740469e-05,-0.004843199208472343,0.8707470243287021,0.002020681623659091,-0.01208357171852491,-2.441888398253403e-05,0.999924948955679
1741120622.1500816,9,1741120622,149804830,base_link,5.8750333009238015e-05,-0.003334398755512294,0.9110131665716519,0.005128256925306266,-0.009034454941496276,-4.6333506402451505e-05,0.9999460372730242
1741120622.190904,10,1741120622,190651178,base_link,3.136794790404104e-05,-0.0017803004867693664,0.9524881951786197,0.0045909829383273685,-0.006745593511957949,-3.0969935745884154e-05,0.9999667088881982
1741120622.2316566,11,1741120622,231331348,base_link,4.658792792824494e-06,-0.00026441165683505075,0.992943508623737,0.005251196998563012,-0.00731923675915595,-3.843631364373735e-05,0.9999594252898443
1741120622.2737145,12,1741120622,273472309,base_link,0.0,0.035307205979900225,1.0,-0.25642981568480355,-0.009495713741875309,0.0025193497800070305,0.9665129248618851
1741120622.3146925,13,1741120622,314387559,base_link,0.0,0.0760095489799002,1.0,-0.27217130196150874,0.0023613959922192205,-0.0006679211256031618,0.9622456859237744
1741120622.3577127,14,1741120622,357489585,base_link,0.0,0.11932042897990014,1.0,-0.28302543924383017,-0.01222407487750327,0.0036075330325440256,0.9590277151572031
1741120622.39811,15,1741120622,397916078,base_link,0.0,0.1595774069799002,1.0,-0.28729117318859454,-0.00834138791769406,0.0025019814610944277,0.957803708044762
1741120622.4412937,16,1741120622,441058397,base_link,0.0,0.20289114797990015,1.0,-0.27701634909205186,-0.012120700513920767,0.003494685381913594,0.9607823989482965
1741120622.4830894,17,1741120622,482784748,base_link,0.0,0.24379757697990012,1.0,-0.2548532220460273,-0.015124565279179991,0.003986690048924141,0.9668532406939163
1741120622.5250077,18,1741120622,524796247,base_link,0.0,0.2865853679799002,1.0,-0.2280694953682683,-0.01591976772097667,0.003729620153871655,0.9735075532381253
1741120622.5692844,19,1741120622,569022655,base_link,0.0,0.32998017197990026,1.0,-0.19609457517714377,-0.013972847967552054,0.0027945451645272506,0.9804814468530725
1741120622.61578,20,1741120622,615447759,base_link,0.0,0.3762913119799003,1.0,-0.1524534935125649,-0.016876834206282366,0.002603752677045579,0.9881631066048686
1741120622.6616356,21,1741120622,661434412,base_link,0.0,0.42027739397990027,1.0,-0.06737820832350297,-0.014478556631484531,0.0009778645976636423,0.9976219685942226
1741120622.704996,22,1741120622,704678773,base_link,0.0,0.46641186597990014,1.0,-0.019181792872869866,-0.01598145032071761,0.0003066484735267426,0.9996882304171348
1741120622.7526991,23,1741120622,752416610,base_link,0.0,0.5138578779799001,1.0,0.031022502696239608,-0.00830847219057824,-0.00025788263730225987,0.9994841204905986
1741120622.7951467,24,1741120622,794830560,base_link,0.0,0.5565383799799002,1.0,0.06572381841694999,-0.007796781475340984,-0.0005135603547590578,0.9978072590170326
1741120622.8385603,25,1741120622,838229417,base_link,0.0,0.5998671419799002,1.0,0.09995541647306024,-0.00411422446412131,-0.0004133124741269897,0.9949833250097987
1741120622.8850048,26,1741120622,884619712,base_link,0.0,0.6462638749799001,1.0,0.08430887988416945,-0.003303552683314845,-0.0002795155360155909,0.9964341529591458
1741120622.950167,27,1741120622,949638366,base_link,0.0,0.7085941209799,1.0,0.1132159537349363,-0.009484885189673303,-0.0010808392514471425,0.9935245425047837
1741120622.992779,28,1741120622,992525100,base_link,0.0,0.7542164689799002,1.0,0.10747957639534267,-0.005593184856276661,-0.0006046654133261218,0.9941913756016892
1741120623.0396385,29,1741120623,39516687,base_link,0.0,0.8011827839799002,1.0,0.09419226212953416,-0.010645536244659151,-0.0010072632522643839,0.9954965975500496
1741120623.084453,30,1741120623,84099292,base_link,0.0,0.8457529909799002,1.0,0.08063293577870531,-0.0042248795879497114,-0.00034178040843845745,0.9967348510242465
1741120623.1299047,31,1741120623,129758834,base_link,0.0,0.8914087189799003,1.0,0.06426969330743038,-0.013638148486216767,-0.0008784178965791418,0.997838982907581
1741120623.1909225,32,1741120623,190697908,base_link,0.0,0.9523721109799002,1.0,0.05215054391616484,-0.017559284276263562,-0.0009171161821984708,0.998484427120855
