0.0013,0.3444,-0.0007,-0.0066,0.0000,1.0000
0.0093,0.3412,-0.0023,-0.0072,0.0000,1.0000
0.0188,0.3425,0.0003,-0.0057,-0.0000,1.0000
0.0286,0.3446,0.0003,-0.0066,-0.0000,1.0000
0.0399,0.3464,-0.0019,-0.0083,0.0000,1.0000
0.0491,0.3440,-0.0008,-0.0083,0.0000,1.0000
0.0632,0.3427,-0.0011,-0.0064,0.0000,1.0000
0.0701,0.3445,-0.0002,-0.0063,0.0000,1.0000
0.0789,0.3448,-0.0007,-0.0061,0.0000,1.0000
0.0892,0.3461,-0.0010,-0.0066,0.0000,1.0000
0.0993,0.3440,0.0008,-0.0058,-0.0000,1.0000
0.1092,0.3445,0.0007,-0.0058,-0.0000,1.0000
0.1199,0.3434,0.0004,-0.0055,-0.0000,1.0000
0.1303,0.3431,-0.0014,-0.0060,0.0000,1.0000
0.1388,0.3467,0.0006,-0.0058,-0.0000,1.0000
0.1490,0.3523,0.0042,0.0015,0.0000,1.0000
0.1599,0.3502,0.0038,-0.0002,-0.0000,1.0000
0.1697,0.3460,-0.0007,-0.0057,0.0000,1.0000
0.1806,0.3427,-0.0000,-0.0069,0.0000,1.0000
0.1893,0.3441,0.0002,-0.0064,-0.0000,1.0000
0.1987,0.3420,-0.0013,-0.0084,0.0000,1.0000
0.2098,0.3429,-0.0014,-0.0069,0.0000,1.0000
0.2191,0.3433,-0.0009,-0.0051,0.0000,1.0000
0.2297,0.3524,0.0034,0.0013,0.0000,1.0000
0.2387,0.3468,0.0019,-0.0033,-0.0000,1.0000
0.2490,0.3445,0.0017,-0.0047,-0.0000,1.0000
0.2626,0.3458,0.0035,-0.0011,-0.0000,1.0000
0.2706,0.3434,0.0012,-0.0050,-0.0000,1.0000
0.2788,0.3454,-0.0018,-0.0074,0.0000,1.0000
0.2895,0.3435,-0.0029,-0.0073,0.0000,1.0000
0.2991,0.3420,-0.0027,-0.0068,0.0000,1.0000
0.3097,0.3440,-0.0023,-0.0061,0.0000,1.0000
0.3207,0.3460,-0.0007,-0.0034,0.0000,1.0000
0.3292,0.3522,0.0035,0.0030,0.0000,1.0000
0.3390,0.3460,0.0019,-0.0005,-0.0000,1.0000
0.3496,0.3390,-0.0032,-0.0094,0.0000,1.0000
0.3599,0.3399,-0.0019,-0.0077,0.0000,1.0000
0.3706,0.3432,-0.0019,-0.0065,0.0000,1.0000
0.3939,0.3445,-0.0033,-0.0056,0.0000,1.0000
0.3954,0.3426,-0.0052,-0.0085,0.0000,1.0000
0.4013,0.3421,-0.0014,-0.0055,0.0000,1.0000
0.4100,0.3444,-0.0010,-0.0046,0.0000,1.0000
0.4191,0.3445,-0.0007,-0.0040,0.0000,1.0000
0.4296,0.3422,-0.0007,-0.0047,0.0000,1.0000
0.4391,0.3448,-0.0020,-0.0047,0.0000,1.0000
0.4499,0.3443,-0.0014,-0.0049,0.0000,1.0000
0.4645,0.3413,-0.0027,-0.0055,0.0000,1.0000
0.4716,0.3425,-0.0060,-0.0101,0.0001,0.9999
0.4804,0.3456,0.0001,-0.0032,-0.0000,1.0000
0.4896,0.3437,-0.0000,-0.0012,0.0000,1.0000
0.5005,0.3441,-0.0029,-0.0053,0.0000,1.0000
0.5099,0.3400,-0.0064,-0.0114,0.0001,0.9999
0.5208,0.3439,0.0006,-0.0013,-0.0000,1.0000
0.5292,0.3469,0.0005,-0.0007,-0.0000,1.0000
0.5408,0.3445,-0.0017,-0.0042,0.0000,1.0000
0.7710,0.4822,-0.0094,-0.0012,0.0000,1.0000
0.8599,0.4913,-0.0097,-0.0020,0.0000,1.0000
0.9175,0.4903,-0.0094,-0.0033,0.0000,0.9999
0.9760,0.4824,-0.0065,-0.0027,0.0000,1.0000
1.0476,0.4719,-0.0043,-0.0042,0.0000,1.0000
1.1306,0.4537,-0.0011,-0.0078,0.0000,1.0000
1.1739,0.4495,0.0050,-0.0027,-0.0000,1.0000
1.2156,0.4379,0.0014,-0.0122,-0.0000,0.9999
1.2567,0.4327,0.0047,-0.0093,-0.0000,0.9999
1.2975,0.4272,0.0043,-0.0069,-0.0000,1.0000
1.3383,0.4201,0.0051,-0.0075,-0.0000,1.0000
1.3803,0.3261,-0.2566,-0.0033,0.0009,0.9665
1.4214,0.3238,-0.2717,0.0154,-0.0043,0.9622
1.4644,0.3225,-0.2833,0.0019,-0.0006,0.9590
1.5048,0.3328,-0.2874,-0.0034,0.0010,0.9578
1.5480,0.3376,-0.2772,-0.0060,0.0017,0.9608
1.5897,0.3273,-0.2550,-0.0128,0.0034,0.9669
1.6317,0.3240,-0.2281,-0.0148,0.0035,0.9735
1.6759,0.3117,-0.1962,-0.0117,0.0023,0.9805
1.7221,0.2947,-0.1523,-0.0179,0.0028,0.9882
1.7684,0.2724,-0.0672,-0.0153,0.0010,0.9976
1.8116,0.2643,-0.0187,-0.0165,0.0003,0.9997
1.8590,0.2575,0.0312,-0.0075,-0.0002,0.9995
1.9018,0.2788,0.0660,-0.0043,-0.0003,0.9978
1.9449,0.2900,0.1000,0.0001,0.0000,0.9950
1.9916,0.2975,0.0844,-0.0009,-0.0001,0.9964
2.0568,0.3084,0.1135,-0.0048,-0.0006,0.9935
2.0994,0.3089,0.1076,-0.0012,-0.0001,0.9942
2.1463,0.3184,0.0947,-0.0049,-0.0005,0.9955
2.1911,0.3270,0.0807,-0.0017,-0.0001,0.9967
2.2366,0.3237,0.0648,-0.0111,-0.0007,0.9978
2.2974,0.3241,0.0531,-0.0143,-0.0008,0.9985
2.3464,0.3557,0.2948,0.1850,0.0583,0.9357
2.4322,0.3643,0.2751,0.2000,0.0586,0.9386
2.5164,0.4112,0.2358,0.2141,0.0534,0.9464
2.5984,0.3899,0.1414,0.2100,0.0307,0.9669
2.6671,0.3446,0.0418,0.1539,0.0065,0.9872
2.7638,0.3277,-0.0417,0.0765,-0.0032,0.9962
2.8069,0.3178,-0.0842,0.0194,-0.0016,0.9963
2.8541,0.3278,-0.1070,-0.0195,0.0021,0.9941
2.9031,0.3463,-0.1316,-0.0701,0.0093,0.9888
2.9989,0.3748,-0.1272,-0.0805,0.0104,0.9885
3.0876,0.3870,-0.1108,-0.0944,0.0106,0.9893
3.1352,0.3827,-0.0874,-0.0923,0.0081,0.9919
3.1821,0.3771,-0.0656,-0.0837,0.0055,0.9943
3.2270,0.3726,-0.0461,-0.0726,0.0034,0.9963
3.2756,0.3649,-0.0266,-0.0394,0.0011,0.9989
3.3212,0.3705,-0.0152,-0.0384,0.0006,0.9991
3.3811,0.3614,0.2852,-0.1824,-0.0554,0.9393
3.4261,0.3403,0.2973,-0.1682,-0.0533,0.9383
3.4902,0.3945,0.3061,-0.1729,-0.0567,0.9344
3.5355,0.4243,0.2849,-0.1788,-0.0542,0.9402
3.5803,0.4194,0.2597,-0.1749,-0.0479,0.9485
3.6238,0.4052,0.2194,-0.1685,-0.0385,0.9602
3.6682,0.3883,0.1802,-0.1576,-0.0293,0.9705
3.7306,0.3539,0.0938,-0.1150,-0.0109,0.9889
3.7747,0.3361,0.0519,-0.0796,-0.0041,0.9955
3.8201,0.3242,0.0116,-0.0499,-0.0006,0.9987
3.8632,0.3281,-0.0282,-0.0100,0.0003,0.9996
3.9095,0.3213,-0.0813,0.0208,-0.0017,0.9965
3.9552,0.3303,-0.0845,0.0333,-0.0028,0.9959
4.0007,0.3372,-0.0838,0.0510,-0.0043,0.9952
4.0450,0.3538,-0.1147,0.0669,-0.0077,0.9911
4.0904,0.3533,-0.0906,0.0639,-0.0058,0.9938
4.1341,0.3560,-0.1093,0.0652,-0.0072,0.9918
4.1846,0.3625,-0.1004,0.0576,-0.0058,0.9933
4.2282,0.3564,-0.0883,0.0630,-0.0056,0.9941
4.2737,0.3512,-0.0594,0.0507,-0.0030,0.9969
4.3391,0.3421,-0.0489,0.0212,-0.0010,0.9986
4.3824,0.3223,-0.2939,-0.1718,0.0538,0.9387
4.4270,0.3292,-0.2917,-0.1810,0.0563,0.9376
4.4720,0.3477,-0.2874,-0.1968,0.0605,0.9354
4.5339,0.4183,-0.2594,-0.2091,0.0576,0.9411
4.6310,0.3976,-0.1643,-0.2231,0.0382,0.9601
4.7211,0.3662,-0.0591,-0.1925,0.0116,0.9795
4.7668,0.3428,0.0115,-0.1298,-0.0015,0.9915
4.8115,0.3299,0.0554,-0.0750,-0.0042,0.9956
4.8563,0.3339,0.0824,-0.0404,-0.0033,0.9958
4.9050,0.3430,0.1072,0.0187,0.0020,0.9941
4.9750,0.3555,0.1203,0.0501,0.0061,0.9914
5.0208,0.3671,0.1136,0.0637,0.0073,0.9915
5.1041,0.3737,0.1048,0.0864,0.0091,0.9907
5.1478,0.3722,0.0878,0.0863,0.0076,0.9924
5.1952,0.3696,0.0642,0.0887,0.0057,0.9940
5.2451,0.3626,0.0323,0.0765,0.0025,0.9965
5.3277,0.3514,-0.0029,0.0538,-0.0002,0.9985
5.4085,0.3819,-0.2644,0.3265,-0.0957,0.9024
5.4534,0.3587,-0.2867,0.3170,-0.1012,0.8984
5.4987,0.3942,-0.2914,0.3177,-0.1033,0.8964
5.5436,0.4464,-0.2618,0.3307,-0.0960,0.9016
5.5895,0.4411,-0.2087,0.3445,-0.0788,0.9119
5.6859,0.3632,-0.0476,0.2981,-0.0149,0.9532
5.7432,0.3113,0.0282,0.2098,0.0061,0.9773
5.8030,0.2922,0.0665,0.1294,0.0087,0.9893
5.8818,0.2575,0.1004,0.0051,0.0005,0.9949
5.9689,0.2933,0.1208,-0.0930,-0.0114,0.9882
6.0482,0.3207,0.1162,-0.1385,-0.0164,0.9834
6.1440,0.3602,0.0869,-0.1632,-0.0144,0.9827
6.1979,0.3639,0.0794,-0.1841,-0.0149,0.9796
6.2425,0.3720,0.0464,-0.1575,-0.0074,0.9864
6.2870,0.3794,0.0180,-0.1397,-0.0025,0.9900
6.3318,0.3759,0.0016,-0.1148,-0.0002,0.9934
6.3777,0.3683,-0.0276,-0.0899,0.0025,0.9956
6.4233,0.3653,-0.0438,-0.0509,0.0022,0.9977
6.4694,0.3626,-0.0550,-0.0200,0.0011,0.9983
6.5420,0.3595,-0.0694,0.0193,-0.0013,0.9974
6.5935,0.3621,-0.0630,0.0336,-0.0021,0.9974
6.6913,0.3601,-0.0573,0.0680,-0.0039,0.9960
