Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1742324376.5039415,-1.0538222789764404,-1.6721466779708862,43333.69921875,0.0,0.0,-0.8308103084564209
1742324376.509053,-0.7475242018699646,-1.4767415523529053,43210.00390625,0.0,0.0,-0.6014629006385803
1742324376.5186481,-0.9490403532981873,-1.33921217918396,43412.2734375,0.0,0.0,-0.906404972076416
1742324376.528985,-0.822899580001831,-1.3137826919555664,43344.21484375,0.0,0.0,-0.6770559549331665
1742324376.54009,-0.9913191795349121,-1.4861942529678345,43363.44921875,0.0,0.0,-0.8657965660095215
1742324376.5495417,-0.6931732892990112,-1.4008667469024658,43269.47265625,0.0,0.0,-0.7212879657745361
1742324376.558218,-0.6150704622268677,-1.4776359796524048,43128.36328125,0.0,0.0,-0.6857485175132751
1742324376.5690644,-0.7947226166725159,-1.4331295490264893,43645.5234375,0.0,0.0,-1.023593783378601
1742324376.5794652,-0.7581891417503357,-1.4171102046966553,43383.01953125,0.0,0.0,-0.8928292989730835
1742324376.5889072,-0.6522395014762878,-1.2942531108856201,43414.92578125,0.0,0.0,-1.1607083082199097
1742324376.5989285,-0.6501663327217102,-1.1185903549194336,43230.55078125,0.0,0.0,-0.8879344463348389
1742324376.6092267,-0.6274709105491638,-1.0697715282440186,42902.0859375,0.0,0.0,-1.0815434455871582
1742324376.6198924,-1.1412392854690552,-1.1509286165237427,43461.546875,0.0,0.0,-0.8503518104553223
1742324376.6285245,-0.6666733026504517,-1.1704792976379395,43482.9453125,0.0,0.0,-1.1144005060195923
1742324376.6393254,-0.5809695720672607,-1.1115307807922363,43301.5546875,0.0,0.0,-1.1099525690078735
1742324376.6492226,-0.6204250454902649,-1.1639937162399292,43414.64453125,0.0,0.0,-1.050985336303711
1742324376.667684,-0.7248237133026123,-1.3370895385742188,43172.81640625,0.0,0.0,-0.9935834407806396
1742324376.6784155,-0.7232908606529236,-1.1302601099014282,43460.60546875,0.0,0.0,-1.1918487548828125
1742324376.6865637,-0.5211652517318726,-0.9337078332901001,43479.32421875,0.0,0.0,-1.136298656463623
1742324376.6927924,-0.2490449696779251,-0.9066296219825745,43455.0078125,0.0,0.0,-1.206594467163086
1742324376.7006981,-0.4557524025440216,-0.9799339771270752,43381.50390625,0.0,0.0,-1.1983667612075806
1742324376.708837,-0.5727588534355164,-0.6387447714805603,43173.3984375,0.0,0.0,-1.1518151760101318
1742324376.7270465,-0.5274085402488708,-0.9889264702796936,43121.62109375,0.0,0.0,-1.2983003854751587
1742324376.732968,-0.46865156292915344,-0.9644453525543213,43096.08203125,0.0,0.0,-1.1627657413482666
1742324376.7413914,-0.6692453622817993,-0.6185416579246521,43693.52734375,0.0,0.0,-1.2829384803771973
1742324376.750894,-0.5637127161026001,-0.7580347061157227,43552.6875,0.0,0.0,-1.2341701984405518
1742324376.7593117,-0.44850829243659973,-0.6880909204483032,43391.97265625,0.0,0.0,-1.205161690711975
1742324376.7696078,-0.3350569009780884,-1.0522217750549316,43628.82421875,0.0,0.0,-1.4284751415252686
1742324376.7805245,-0.46240392327308655,-0.8823093175888062,43435.74609375,0.0,0.0,-1.5482083559036255
1742324376.7882564,-0.49310603737831116,-0.734967827796936,43253.1875,0.0,0.0,-1.5241976976394653
1742324376.798533,-0.343400239944458,-0.525153636932373,42877.921875,0.0,0.0,-1.373960256576538
1742324376.8089986,-0.6581699848175049,-0.4994209408760071,43439.25,0.0,0.0,-1.8807833194732666
1742324376.8185425,-0.41368433833122253,-0.6867086887359619,43460.27734375,0.0,0.0,-1.8789727687835693
1742324376.8295887,-0.354587197303772,-0.5213057398796082,43244.48046875,0.0,0.0,-1.6167701482772827
1742324376.840123,-0.43380188941955566,-0.769314169883728,43123.8671875,0.0,0.0,-1.5108073949813843
1742324376.849498,-0.4201628565788269,-0.6067142486572266,43255.78515625,0.0,0.0,-1.5874168872833252
1742324376.8595047,-0.490087628364563,-0.5394427180290222,43335.70703125,0.0,0.0,-1.3078930377960205
1742324376.8705516,-0.3554333448410034,-0.5175954699516296,43134.8203125,0.0,0.0,-1.2960201501846313
1742324376.8797877,-0.6342636346817017,-0.5883896946907043,43573.04296875,0.0,0.0,-1.8942005634307861
1742324376.8916762,-0.6551867127418518,-0.5208936333656311,43270.91796875,0.0,0.0,-1.8118634223937988
1742324376.9012108,-0.29205620288848877,-0.5111980438232422,43087.4453125,0.0,0.0,-1.5214871168136597
1742324376.9172556,-0.24705344438552856,-0.5337793231010437,43122.65625,0.0,0.0,-1.38849675655365
1742324376.9253573,-0.33528661727905273,-0.6510252952575684,43269.5390625,0.0,0.0,-1.5552997589111328
1742324376.9320626,-0.35332879424095154,-0.5263100266456604,43217.3828125,0.0,0.0,-1.5713844299316406
1742324376.940917,-0.2766522467136383,-0.28981900215148926,43059.5703125,0.0,0.0,-1.5851728916168213
1742324376.948093,-0.4483409523963928,-0.3522780239582062,43127.203125,0.0,0.0,-1.5741229057312012
1742324376.9567263,-0.40463513135910034,-0.2739852964878082,43174.4921875,0.0,0.0,-1.548590064048767
1742324376.9701066,-0.32312828302383423,-0.38056373596191406,43135.1015625,0.0,0.0,-1.6233477592468262
1742324376.977029,-0.33367761969566345,-0.5051166415214539,43179.78515625,0.0,0.0,-1.748207688331604
1742324376.987597,-0.2527395188808441,-0.7233784198760986,43468.16015625,0.0,0.0,-1.8307812213897705
1742324376.9968019,-0.22054170072078705,-0.4935401380062103,43346.8203125,0.0,0.0,-1.8286346197128296
1742324377.006886,-0.4045827388763428,-0.4914490282535553,42760.0234375,0.0,0.0,-1.6330252885818481
1742324377.0168815,-0.4816444218158722,-0.557337760925293,43402.88671875,0.0,0.0,-2.1219873428344727
1742324377.0267346,-0.29838716983795166,-0.38873279094696045,43257.75,0.0,0.0,-1.9758824110031128
1742324377.0364616,-0.213181734085083,-0.4951273500919342,43241.27734375,0.0,0.0,-2.012904644012451
