Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
1742324376.508402,19052,1742324376,509001255,mocap,crazy08/base_link,-0.6770336745575513,1.3440029168659515,1.126025635189202,0.022327951641563138,-0.0008201810230648379,0.0405356085929821,0.9989282528362944,"(7.82236179329533e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.82236179329533e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.82236179329533e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.822367191635083e-07, 7.13987698844122e-14, -1.954794567474738e-13, 0.0, 0.0, 0.0, 7.139876988436318e-14, 7.822366737265562e-07, -8.607275908189774e-14, 0.0, 0.0, 0.0, -1.9547945674745915e-13, -8.607275908188325e-14, 7.822367012637305e-07)",0.008845614231620754,0.012633212139198925,0.0010918825961255766,0.41846396743651104,-0.34668015773144134,0.14548653273845724,"(0.01703061939734255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01703061939734255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01703061939734255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0170306393806861, 3.827243653218197e-09, -8.056236417876622e-09, 0.0, 0.0, 0.0, 3.827243653223027e-09, 0.01703063853777098, -1.7548655623180866e-09, 0.0, 0.0, 0.0, -8.056236417877125e-09, -1.7548655623161808e-09, 0.017030639900979257)"
1742324376.5177217,19053,1742324376,518867493,mocap,crazy08/base_link,-0.6768135065345072,1.3442310041131016,1.1257898417346055,0.016976014950991603,0.0060161227107657644,0.0376979108721689,0.9991268631659247,"(7.827104738990513e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.827104738990513e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.827104738990513e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.827110649297316e-07, 5.952002906557126e-13, -3.110587180342367e-13, 0.0, 0.0, 0.0, 5.952002906557806e-13, 7.827113662159086e-07, 2.444411249360116e-13, 0.0, 0.0, 0.0, -3.1105871803417853e-13, 2.4444112493604987e-13, 7.827117100854745e-07)",0.016753614550161108,0.018790501990942392,-0.0135748987910156,-0.496198320192351,0.6512747951295756,-0.2598817091511079,"(0.017053952237335555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017053952237335555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017053952237335555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0170539775883184, 1.5861013677848495e-08, -8.854081000723668e-09, 0.0, 0.0, 0.0, 1.5861013677849928e-08, 0.017053980377729584, 2.0655486323118834e-09, 0.0, 0.0, 0.0, -8.854081000727559e-09, 2.065548632310401e-09, 0.01705399209713409)"
1742324376.5283673,19054,1742324376,528826952,mocap,crazy08/base_link,-0.6767445056985723,1.3444340936522594,1.1257355085692846,0.02221343793735392,0.00016173098022416568,0.03984520891864683,0.9989589062340435,"(7.84828186105632e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.84828186105632e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.84828186105632e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.848302532989884e-07, 1.3579313030182657e-12, -5.459237755680404e-13, 0.0, 0.0, 0.0, 1.357931303018253e-12, 7.848295503241718e-07, 6.626056773505739e-13, 0.0, 0.0, 0.0, -5.459237755682496e-13, 6.626056773506147e-13, 7.848310333458294e-07)",0.01096203305054931,0.019746901004380788,-0.008788743279274985,0.44487878444840845,-0.4076753313850445,0.13240541933238392,"(0.016992636836359522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016992636836359522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016992636836359522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016992701536646684, 4.378950564273734e-08, -1.8696837012519428e-08, 0.0, 0.0, 0.0, 4.3789505642735854e-08, 0.01699268514515736, 2.1285282091950997e-08, 0.0, 0.0, 0.0, -1.869683701251993e-08, 2.128528209194782e-08, 0.016992729474333453)"
1742324376.5391204,19055,1742324376,539225817,mocap,crazy08/base_link,-0.6765041825063322,1.3445165440738462,1.1256211071674052,0.02211629184670759,-0.0023695607842086053,0.0381879549103314,0.9990229901841106,"(7.925297124461696e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.925297124461696e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.925297124461696e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.925306918567923e-07, 9.009689678540095e-13, -3.152633750349374e-13, 0.0, 0.0, 0.0, 9.009689678539695e-13, 7.925307786043035e-07, 2.8557102389590366e-13, 0.0, 0.0, 0.0, -3.152633750350004e-13, 2.855710238957704e-13, 7.925315345895612e-07)",0.018348026466645108,0.01264153226538485,-0.010151761909663035,0.17767535404512003,-0.45191356539794586,-0.14797727457318816,"(0.016724565322672878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016724565322672878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016724565322672878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016724619897102465, 4.321252019047175e-08, -1.5825426532902422e-08, 0.0, 0.0, 0.0, 4.321252019047292e-08, 0.016724613264042825, 1.7729123338340014e-08, 0.0, 0.0, 0.0, -1.5825426532902078e-08, 1.7729123338345308e-08, 0.016724654169719404)"
1742324376.5487688,19056,1742324376,549578667,mocap,crazy08/base_link,-0.6765484271019814,1.3447003355808418,1.125642465104881,0.023115360410675155,-0.001902485148648364,0.039550429535860056,0.998948359119162,"(7.91267729130721e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.91267729130721e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.91267729130721e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.912686661371096e-07, 3.391251862778446e-13, 2.033812962534383e-14, 0.0, 0.0, 0.0, 3.3912518627784316e-13, 7.91268029699815e-07, -1.733595567928063e-13, 0.0, 0.0, 0.0, 2.0338129625343792e-14, -1.7335955679284255e-13, 7.912687184278335e-07)",0.004799178573377907,0.015702683162213397,-0.0028359512294277214,0.18397974831848124,-0.1267215070716276,0.10044025183732336,"(0.016685715895270195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016685715895270195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016685715895270195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016685770470125434, 3.2602239625818484e-08, -2.4950426735416112e-09, 0.0, 0.0, 0.0, 3.2602239625817445e-08, 0.016685746032811057, -2.099417630084597e-09, 0.0, 0.0, 0.0, -2.495042673542961e-09, -2.0994176300809973e-09, 0.016685790885435058)"
1742324376.55747,19057,1742324376,558389664,mocap,crazy08/base_link,-0.676561009800693,1.3447877729968503,1.1257730015703395,0.027121833045996326,-0.006248959606294484,0.04001326284688919,0.9988114414004295,"(7.620812269558653e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.620812269558653e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.620812269558653e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.620814401966432e-07, 1.6669322424995036e-13, -1.1285311942034426e-13, 0.0, 0.0, 0.0, 1.666932242499325e-13, 7.620815078820434e-07, 8.315749305341577e-14, 0.0, 0.0, 0.0, -1.1285311942040838e-13, 8.315749305340405e-14, 7.620815885606991e-07)",0.0014075433974142697,0.012449453617450791,0.006676442490177896,0.5931202882019593,-0.5688321552161961,0.09110969224643897,"(0.017604974024806423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017604974024806423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017604974024806423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017605005230835524, 1.7081173426676176e-08, -7.428373767346187e-10, 0.0, 0.0, 0.0, 1.708117342667685e-08, 0.01760499003078659, -3.0557412233775283e-09, 0.0, 0.0, 0.0, -7.428373767325805e-10, -3.0557412233764695e-09, 0.01760501509146939)"
1742324376.568202,19058,1742324376,568871498,mocap,crazy08/base_link,-0.6764170438422333,1.344940557985211,1.1251832916009539,0.02141021922349063,0.0046234442342711285,0.03674099398905774,0.9990847439716536,"(7.938606707795136e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.938606707795136e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.938606707795136e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.93861864189192e-07, 1.1376692565192016e-12, -1.597469217017152e-13, 0.0, 0.0, 0.0, 1.1376692565191824e-12, 7.938618670606304e-07, 1.348326482022488e-13, 0.0, 0.0, 0.0, -1.59746921701768e-13, 1.348326482022487e-13, 7.938629848912207e-07)",0.00908164107168767,0.013883129656873517,-0.032378916684445674,-0.4962248484098326,1.052260119665713,-0.32036025794873524,"(0.016856639097728145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016856639097728145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016856639097728145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016856694541834433, 5.293502561903717e-08, -8.912124582636742e-09, 0.0, 0.0, 0.0, 5.293502561903679e-08, 0.016856695958313794, 7.491387923872704e-09, 0.0, 0.0, 0.0, -8.912124582627927e-09, 7.491387923865293e-09, 0.01685674670989821)"
1742324376.578673,19059,1742324376,579415560,mocap,crazy08/base_link,-0.6763578138827476,1.3451072651000073,1.125191282067416,0.024414203833976304,0.0071328799273991,0.037819842761431834,0.9989608241410617,"(7.95958845163258e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.95958845163258e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.95958845163258e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.959640022038241e-07, 2.432504912114548e-12, -7.089883602552774e-13, 0.0, 0.0, 0.0, 2.4325049121146215e-12, 7.959605186242799e-07, 1.3748106156718518e-12, 0.0, 0.0, 0.0, -7.089883602549664e-13, 1.3748106156719115e-12, 7.959648453394694e-07)",0.0069911444581662735,0.01506947968198853,-0.012315718959534743,0.14148245058525133,0.7133924821018534,-0.000932181571485946,"(0.016577668003937975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016577668003937975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016577668003937975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01657783781315604, 8.32923273188173e-08, -2.225384290314498e-08, 0.0, 0.0, 0.0, 8.329232731881258e-08, 0.016577734269765887, 4.5084386845999864e-08, 0.0, 0.0, 0.0, -2.2253842903159883e-08, 4.508438684599584e-08, 0.016577876723261945)"
1742324376.5882242,19060,1742324376,589377880,mocap,crazy08/base_link,-0.6763814192802223,1.3453410533883325,1.1250476830235516,0.02089224004456977,0.01039341647043447,0.03547533626113589,0.9990980891369705,"(7.838991572420801e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.838991572420801e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.838991572420801e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.839005853252278e-07, -2.8842024355090003e-13, -4.3086586313917256e-14, 0.0, 0.0, 0.0, -2.884202435509189e-13, 7.838994508232369e-07, -7.574023994337074e-14, 0.0, 0.0, 0.0, -4.3086586313762816e-14, -7.574023994341683e-14, 7.839008664520918e-07)",0.0015213290715681022,0.019906703732534156,-0.013496451392185296,-0.3705204389409985,0.6677416556238953,-0.2595548588113794,"(0.016876305769904874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016876305769904874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016876305769904874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016876492946896533, 3.709103477992432e-08, -1.3198262442982622e-08, 0.0, 0.0, 0.0, 3.7091034779923336e-08, 0.016876340699074666, 3.2294878891876056e-08, 0.0, 0.0, 0.0, -1.3198262442990748e-08, 3.229487889187521e-08, 0.01687651018293501)"
1742324376.5981727,19061,1742324376,598941803,mocap,crazy08/base_link,-0.6763800063518853,1.3456668797885614,1.125201346878259,0.01813417748951155,5.9049403628089336e-05,0.038075134749162264,0.999110320351949,"(7.763998334373866e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.763998334373866e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.763998334373866e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.764017771804137e-07, 1.054684211707226e-12, -4.235905290066766e-13, 0.0, 0.0, 0.0, 1.0546842117072598e-12, 7.764007952004925e-07, 6.739802465152832e-13, 0.0, 0.0, 0.0, -4.23590529006759e-13, 6.739802465153446e-13, 7.764021810318958e-07)",0.0007303880724638608,0.02796413198474311,0.0034742613657138596,-0.4410109311816237,-0.9704525256995316,0.18301983687803253,"(0.017206237937700465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017206237937700465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017206237937700465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017206387731426104, 3.583433049239928e-08, -1.428821198079999e-08, 0.0, 0.0, 0.0, 3.583433049239857e-08, 0.017206270090624462, 3.1676012719317573e-08, 0.0, 0.0, 0.0, -1.4288211980811504e-08, 3.167601271931249e-08, 0.01720639924266839)"
