0.0017,0.3428,-0.0051,-0.0092,0.0000,0.9999
0.0077,0.3415,-0.0047,-0.0092,0.0000,0.9999
0.0186,0.3425,0.0002,-0.0026,-0.0000,1.0000
0.0281,0.3367,0.0004,-0.0070,-0.0000,1.0000
0.0377,0.3385,-0.0008,-0.0086,0.0000,1.0000
0.0480,0.3482,-0.0015,-0.0029,0.0000,1.0000
0.0581,0.3365,-0.0035,-0.0120,0.0000,0.9999
0.0678,0.3371,-0.0032,-0.0116,0.0000,0.9999
0.0828,0.3369,0.0038,-0.0054,-0.0000,1.0000
0.0888,0.3415,-0.0025,-0.0083,0.0000,1.0000
0.0983,0.3437,-0.0074,-0.0106,0.0001,0.9999
0.1093,0.3442,-0.0030,-0.0081,0.0000,1.0000
0.1184,0.3434,-0.0030,-0.0062,0.0000,1.0000
0.1285,0.3441,0.0039,0.0011,0.0000,1.0000
0.1375,0.3422,0.0008,-0.0005,-0.0000,1.0000
0.1483,0.3428,0.0017,-0.0030,-0.0000,1.0000
0.1585,0.3377,-0.0043,-0.0110,0.0000,0.9999
0.1684,0.3373,-0.0107,-0.0137,0.0001,0.9998
0.1785,0.3441,0.0013,-0.0006,-0.0000,1.0000
0.1882,0.3470,0.0034,0.0008,0.0000,1.0000
0.1991,0.3467,0.0015,-0.0026,-0.0000,1.0000
0.2079,0.3441,-0.0007,-0.0034,0.0000,1.0000
0.2191,0.3392,-0.0039,-0.0084,0.0000,1.0000
0.2280,0.3429,-0.0026,-0.0053,0.0000,1.0000
0.2378,0.3439,-0.0029,-0.0038,0.0000,1.0000
0.2476,0.3347,-0.0099,-0.0145,0.0001,0.9998
0.2585,0.3334,-0.0081,-0.0134,0.0001,0.9999
0.2678,0.3442,0.0014,-0.0008,-0.0000,1.0000
0.2779,0.3395,0.0014,0.0000,0.0000,1.0000
0.2877,0.3441,-0.0003,-0.0011,0.0000,1.0000
0.2987,0.3415,-0.0026,-0.0065,0.0000,1.0000
0.3080,0.3393,-0.0044,-0.0076,0.0000,1.0000
0.3181,0.3398,-0.0048,-0.0062,0.0000,1.0000
0.3277,0.3355,-0.0050,-0.0079,0.0000,1.0000
0.3376,0.3381,-0.0043,-0.0061,0.0000,1.0000
0.3480,0.3482,-0.0020,0.0010,-0.0000,1.0000
0.3581,0.3411,-0.0013,-0.0034,0.0000,1.0000
0.3677,0.3436,-0.0014,-0.0036,0.0000,1.0000
0.3783,0.3414,-0.0020,-0.0034,0.0000,1.0000
0.3891,0.3405,-0.0039,-0.0046,0.0000,1.0000
0.3994,0.3416,-0.0050,-0.0040,0.0000,1.0000
0.4083,0.3392,-0.0046,-0.0059,0.0000,1.0000
0.4196,0.3394,-0.0061,-0.0071,0.0000,1.0000
0.4288,0.3424,-0.0038,-0.0035,0.0000,1.0000
0.4378,0.3395,-0.0050,-0.0060,0.0000,1.0000
0.4487,0.3400,-0.0033,-0.0032,0.0000,1.0000
0.4580,0.3346,-0.0092,-0.0112,0.0001,0.9999
0.4693,0.3400,-0.0044,-0.0057,0.0000,1.0000
0.4796,0.3449,-0.0036,-0.0000,0.0000,1.0000
0.4895,0.3446,-0.0054,-0.0028,0.0000,1.0000
0.5002,0.3370,-0.0046,-0.0058,0.0000,1.0000
0.5118,0.3375,-0.0046,-0.0061,0.0000,1.0000
0.5183,0.3333,-0.0105,-0.0103,0.0001,0.9999
0.5292,0.3406,-0.0061,-0.0056,0.0000,1.0000
0.5387,0.3382,-0.0069,-0.0058,0.0000,1.0000
0.5500,0.3383,-0.0057,-0.0051,0.0000,1.0000
0.7768,0.4785,0.0090,-0.0118,-0.0001,0.9999
0.8533,0.4940,0.0206,-0.0018,-0.0000,0.9998
0.8942,0.4898,0.0158,-0.0041,-0.0001,0.9999
0.9730,0.4842,0.0163,-0.0045,-0.0001,0.9999
1.0178,0.4774,0.0129,-0.0058,-0.0001,0.9999
1.0998,0.4647,0.0001,-0.0068,-0.0000,1.0000
1.1411,0.4480,0.0003,-0.0126,-0.0000,0.9999
1.1816,0.4420,-0.0009,-0.0099,0.0000,1.0000
1.2408,0.4365,-0.0102,-0.0141,0.0001,0.9998
1.2852,0.4251,-0.0081,-0.0124,0.0001,0.9999
1.3274,0.4225,-0.0091,-0.0144,0.0001,0.9999
1.3691,0.3249,-0.3086,0.0079,-0.0026,0.9512
1.4104,0.3082,-0.3122,0.0020,-0.0006,0.9500
1.4513,0.3241,-0.3248,0.0100,-0.0034,0.9457
1.4925,0.3520,-0.3263,0.0052,-0.0018,0.9452
1.5333,0.3350,-0.3137,-0.0008,0.0003,0.9495
1.5748,0.3255,-0.2857,-0.0038,0.0011,0.9583
1.6195,0.3174,-0.2498,-0.0032,0.0008,0.9683
1.6773,0.2902,-0.1838,-0.0057,0.0011,0.9830
1.7646,0.2646,-0.0700,-0.0021,0.0001,0.9975
1.8094,0.2592,-0.0494,-0.0030,0.0002,0.9988
1.8533,0.2498,0.0489,0.0049,0.0002,0.9988
1.8987,0.2510,0.0945,-0.0024,-0.0002,0.9955
1.9422,0.2781,0.1403,0.0117,0.0017,0.9900
2.0067,0.2858,0.1386,0.0029,0.0004,0.9903
2.0542,0.3080,0.1417,0.0085,0.0012,0.9899
2.1173,0.3249,0.1255,0.0138,0.0017,0.9920
2.1916,0.3259,0.1181,0.0090,0.0011,0.9930
2.2875,0.3317,0.0684,0.0068,0.0005,0.9976
2.3820,0.3681,0.3050,0.1764,0.0576,0.9341
2.4433,0.3671,0.2688,0.2008,0.0574,0.9403
2.4912,0.3996,0.2521,0.2034,0.0543,0.9445
2.5867,0.3894,0.1557,0.2031,0.0327,0.9661
2.6450,0.3753,0.0871,0.1925,0.0172,0.9773
2.6904,0.3437,0.0106,0.1366,0.0015,0.9906
2.7382,0.3357,-0.0270,0.0959,-0.0026,0.9950
2.7832,0.3255,-0.0640,0.0377,-0.0024,0.9972
2.8470,0.3351,-0.0952,-0.0007,0.0001,0.9955
2.9396,0.3641,-0.1190,-0.0717,0.0086,0.9903
3.0208,0.3702,-0.1086,-0.0700,0.0077,0.9916
3.1037,0.3822,-0.0881,-0.0831,0.0074,0.9926
3.1902,0.3789,-0.0611,-0.0954,0.0059,0.9935
3.2404,0.3761,-0.0411,-0.0846,0.0035,0.9956
3.3238,0.3692,-0.0094,-0.0416,0.0004,0.9991
3.4149,0.3363,0.2932,-0.1769,-0.0553,0.9379
